X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
2767.9064474127517,969.6237483076602,52.1,1,27.716,0.091,11.9,0.052,0.001,0,26.384,0.071,15.3,0.0289999999999999,0.001,0,210.7943043484712,54.152933440951166
1280.5243318803011,281.37391873487144,84.3,1,25.302,0.016,67.2,-0.072,0.044,0,24.757,0.021,50.9,-0.03,0.049,0,210.7995569019057,54.129807446015775
2286.8974310429726,144.44777061589863,77.0,1,25.771,0.022,49.8,0.262,0.005,0,25.204,0.0279999999999999,38.2,-0.031,0.005,0,210.78425376405323,54.140468118885636
2765.603347808725,1317.1627072434394,82.4,1,25.72,0.021,50.9,-0.013,0.004,0,24.358,0.017,64.7,-0.001,0.018,0,210.8010881069956,54.155741433848405
3687.9270523363216,1689.195822584425,82.2,1,25.367,0.018,60.7,-0.122,0.006,0,24.612,0.02,53.6,0.033,0.018,0,210.79658575881876,54.169764062420455
3546.4737666189144,553.9066578600429,48.9,1,27.793000000000003,0.098,11.0,-0.419,0.054,0,26.394,0.072,15.0,0.4039999999999999,0.2739999999999999,0,210.7761740609363,54.158824441087056
3358.1174933609204,1473.270196866916,77.8,1,26.354,0.033,32.7,0.019,0.03,0,24.227,0.015,70.6,0.021,0.013,0,210.79660452237914,54.16406761964161
3673.7592259937646,1767.3203380087214,78.9,1,26.005,0.026,41.0,-0.013,0.067,0,24.293000000000003,0.016,67.1,0.005,0.01,0,210.79828189011326,54.170225628601614
1711.7130179135072,503.9480230023797,49.6,1,26.945,0.049,22.3,0.008,0.191,0,27.606,0.195,5.6,-0.21,0.3339999999999999,0,210.79852326037826,54.13666343264991
1158.9854834409164,1131.202431762487,81.0,1,25.815,0.022,48.7,-0.01,0.015,0,24.371,0.017,64.6,0.018,0.021,0,210.81743814983213,54.1353638346579
3538.0789580566293,449.4211267814494,78.9,1,26.055,0.027,40.3,0.008,0.053,0,24.303,0.016,67.7,-0.009,0.001,0,210.774217822381,54.157867299156905
3990.0727594017244,41.490526897017915,64.3,1,26.236,0.03,35.8,0.092,0.003,0,25.993,0.05,21.7,-0.069,0.011,0,210.76022078843909,54.159953125586306
3813.6042092757184,1951.3877586905214,57.7,1,27.548,0.081,13.4,-0.1159999999999999,0.0289999999999999,0,25.446,0.035,31.2,0.33,0.006,0,210.80005750809426,54.173386202661916
2997.441785303696,1260.315306243324,78.9,1,25.81,0.023,47.6,0.009,0.043,0,24.429,0.017,62.7,0.002,0.008,0,210.79705195563017,54.1580343614769
3486.648382556698,612.8309764194584,78.4,1,25.886,0.024,45.5,-0.094,0.129,0,24.406,0.017,63.4,-0.0559999999999999,0.03,0,210.7781102109121,54.15858984225519
531.0871121432433,1395.3984761158167,49.0,1,27.264,0.066,16.4,-0.06,0.027,0,26.689,0.086,12.6,0.217,0.004,0,210.83002134212998,54.13028172653011
244.31927287643478,360.06745150673106,72.8,1,26.615,0.039,27.6,-0.0139999999999999,0.047,0,24.3,0.016,67.2,0.015,0.034,0,210.81371894989144,54.11853216519995
2123.8027853624612,806.8068518767755,78.6,1,25.988000000000003,0.025,43.8,-0.0,0.008,0,24.369,0.017,65.2,0.027,0.013,0,210.79925694625774,54.14398442364349
3377.9960378958535,327.20744868863534,78.2,1,25.752,0.022,50.3,-0.076,0.057,0,24.49,0.018,59.8,-0.059,0.099,0,210.77387209566203,54.15494573344039
2792.64817351418,1016.3758333437644,78.5,1,25.825,0.023,47.8,-0.024,0.008,0,24.447,0.017,62.2,-0.016,0.017,0,210.79490176984365,54.15360927002584
1990.9532246402691,1634.0843475971135,73.5,1,26.138,0.0279999999999999,38.3,-0.035,0.034,0,24.327,0.017,62.6,0.012,0.039,0,210.81685905245104,54.14917424021268
3702.259739518494,1076.7822233490344,75.7,1,26.134,0.0279999999999999,38.5,0.032,0.043,0,24.362,0.017,65.0,0.011,0.0069999999999999,0,210.78445315305626,54.16496579395422
4082.467814622258,84.01112482278677,71.0,1,25.928,0.0289999999999999,37.3,-0.048,0.001,0,24.476,0.018,60.1,-0.012,0.001,0,210.7598568717782,54.161417629414856
3316.092203342958,1890.2436729634428,75.8,1,26.13,0.0279999999999999,39.1,-0.054,0.005,0,24.348000000000003,0.017,64.9,0.023,0.03,0,210.80520699368083,54.16694198909967
334.0023973635313,117.37257585747284,75.8,1,26.085,0.027,40.8,-0.042,0.002,0,24.367,0.017,63.7,0.068,0.085,0,210.80796736793366,54.117562546167456
3539.335674680795,1577.3324943711254,72.8,1,25.844,0.023,46.6,-0.021,0.002,0,24.43,0.021,51.2,-0.005,0.001,0,210.79631368960383,54.16707891070746
3102.829408646438,688.2822133463256,78.2,1,25.866,0.023,47.3,-0.024,0.004,0,24.455,0.018,61.9,-0.0289999999999999,0.006,0,210.78453187058653,54.15461830281624
3807.943453438898,1025.8074855664922,73.1,1,26.315,0.032,33.7,0.0,0.013,0,24.335,0.017,64.8,-0.022,0.016,0,210.7820879082909,54.16582000699707
1953.4131945535055,756.4172745551834,76.5,1,25.897,0.024,45.7,-0.0069999999999999,0.0139999999999999,0,24.471,0.018,61.3,0.015,0.015,0,210.8004108525493,54.14156798565339
1540.506570137602,1630.152501534695,47.8,1,27.566,0.083,13.0,-0.276,0.08,0,26.248,0.065,16.7,0.326,0.033,0,210.82231142884777,54.14387056831445
754.7786004285758,960.8306675683901,74.8,1,26.181,0.0289999999999999,37.7,-0.036,0.002,0,24.385,0.017,64.5,0.004,0.003,0,210.81907982645544,54.12930025609125
3105.249461616074,387.8258148882381,74.5,1,26.086,0.027,39.9,0.006,0.052,0,24.413,0.017,62.8,-0.003,0.046,0,210.77858687629634,54.15218324011289
3472.6871719153564,896.886696607224,68.8,1,26.956,0.051,21.4,-0.012,0.084,0,24.354,0.017,65.3,0.021,0.015,0,210.78387997666084,54.1607455541469
3916.8771741358114,830.9448557539362,72.2,1,26.217,0.03,36.1,-0.015,0.012,0,24.401,0.018,61.7,0.003,0.018,0,210.77684105253905,54.16554116659686
736.8995958312008,1352.852337001068,74.8,1,25.461,0.018,60.9,-0.04,0.002,0,24.982,0.025,43.3,0.003,0.002,0,210.8267583604027,54.13229864850137
3256.765904134095,1811.2804771904446,75.5,1,25.733,0.021,50.8,-0.124,0.01,0,24.617,0.019,55.7,-0.0069999999999999,0.009,0,210.8044355965536,54.16559615962594
2765.8904073274853,596.1034554739821,76.2,1,25.869,0.023,47.4,-0.023,0.001,0,24.523000000000003,0.018,59.5,-0.019,0.001,0,210.78702738829807,54.149851728351734
2167.9735064517627,1233.289244270292,69.3,1,26.81,0.045,24.2,-0.045,0.002,0,24.367,0.017,64.7,-0.0069999999999999,0.001,0,210.80696278296233,54.14799120688427
3079.8972102882117,1881.357577095618,74.9,1,25.967,0.025,43.8,-0.011,0.0,0,24.489,0.018,60.4,-0.021,0.0,0,210.80801936059828,54.164055641321355
3717.9560954094536,1332.545852682053,74.8,1,25.91,0.024,45.3,-0.071,0.0139999999999999,0,24.529,0.019,58.7,-0.037,0.006,0,210.78925657335557,54.167234385607756
3830.7194728423524,847.477356150022,69.1,1,26.61,0.04,27.4,-0.0579999999999999,0.1369999999999999,0,24.385,0.017,63.4,-0.016,0.067,0,210.77828470490005,54.16463950177869
3275.024646914211,1117.5923813421402,50.7,1,26.869,0.047,23.3,-0.006,0.008,0,26.818,0.096,11.4,-0.157,0.008,0,210.7907365517358,54.160181689869184
3823.750073771053,1584.6476089607445,70.8,1,26.326,0.032,33.4,0.021,0.006,0,24.41,0.017,62.3,-0.008,0.003,0,210.79281242476554,54.17054764532665
647.7598334610637,1698.9828324396906,43.5,1,28.086,0.129,8.4,-0.298,0.2289999999999999,0,26.007,0.0559999999999999,19.4,0.348,0.218,0,210.83436077249283,54.13409545784162
1242.426812331554,1817.9982631913324,43.5,1,27.362,0.072,15.0,0.26,0.5489999999999999,0,26.756,0.099,10.9,-0.002,0.017,0,210.82949078121925,54.14193033371341
565.965355789801,1832.3816126791924,69.9,1,26.335,0.033,32.8,-0.0069999999999999,0.027,0,24.433000000000003,0.018,61.6,-0.054,0.016,0,210.83783470340433,54.13424206480271
3451.0389544553286,958.8704724725435,72.6,1,26.165,0.0279999999999999,38.2,-0.019,0.005,0,24.46,0.018,61.5,-0.06,0.011,0,210.78537446209134,54.16099232580081
241.43278127971405,1831.7376064654195,69.3,1,26.272,0.031,34.5,-0.021,0.003,0,24.457,0.018,60.1,0.018,0.006,0,210.8416352539017,54.13052537453209
3625.4802586063693,1301.775895831021,64.7,1,27.097,0.057,19.0,-0.008,0.142,0,24.443,0.018,61.8,-0.023,0.011,0,210.78984397928838,54.16587523235177
2728.995646313875,713.3405219481076,73.2,1,25.877,0.023,46.6,-0.022,0.012,0,24.612,0.019,56.1,0.002,0.005,0,210.78979317022038,54.15037445705729
3150.6100716756982,1893.3569165738497,44.2,1,27.286,0.068,16.0,0.039,0.016,0,27.656,0.2019999999999999,5.4,0.17,0.34,0,210.80735858421997,54.16499452092549
2422.7061630805442,565.8681851331886,71.1,1,26.0,0.026,41.5,0.01,0.048,0,24.569000000000003,0.019,57.4,0.02,0.012,0,210.79079402642984,54.14553612479811
2046.964954262794,1006.3191385198202,69.2,1,26.521,0.037,29.7,-0.011,0.012,0,24.445,0.017,62.3,-0.017,0.0069999999999999,0,210.80408648531264,54.14471316733546
3689.4125141473532,1456.4031243466416,66.9,1,26.551,0.039,28.0,-0.035,0.094,0,24.457,0.018,60.6,-0.003,0.023,0,210.79203962645838,54.16789699290235
2453.371347351587,1037.3132756875762,49.2,1,27.745,0.096,11.3,-0.186,0.01,0,25.626,0.04,27.0,0.268,0.005,0,210.79959432817813,54.14975903632184
4068.2438227483885,563.3574793398315,69.7,1,26.219,0.03,36.4,-0.017,0.003,0,24.493,0.018,59.3,-0.023,0.001,0,210.76957883205864,54.16517798599977
2724.3964943167935,379.9124592754642,42.3,1,28.35,0.155,7.0,-0.246,0.068,0,26.1,0.057,19.0,0.238,0.033,0,210.78331154940477,54.147584457239205
2435.3869046908962,745.4277227850195,69.6,1,26.13,0.0289999999999999,37.1,0.01,0.013,0,24.545,0.018,58.8,-0.009,0.001,0,210.7941408836845,54.147158232356496
3454.9114852703615,931.5089112738491,65.8,1,25.875,0.024,44.4,0.068,0.009,0,25.202,0.0289999999999999,37.1,-0.053,0.008,0,210.78478803022065,54.160815357096254
2691.180563332071,986.1960756566972,70.1,1,26.239,0.03,35.9,0.011,0.081,0,24.502,0.018,60.0,-0.0069999999999999,0.01,0,210.79559906365947,54.152158172724974
3331.8664548827596,644.4855747258157,69.8,1,25.62,0.023,47.0,-0.119,0.071,0,24.934,0.024,44.9,-0.09,0.093,0,210.78072967308862,54.15699575184423
3750.546380724834,504.21016188102664,69.7,1,26.059,0.026,41.2,-0.026,0.021,0,24.552,0.019,56.0,-0.015,0.0069999999999999,0,210.7725455127866,54.16086789641866
2281.6752914215717,928.8305606926206,68.2,1,26.525,0.037,29.5,0.027,0.023,0,24.462,0.018,61.5,0.02,0.01,0,210.7996464130474,54.146844020387
1567.7140573539973,215.1949815694472,40.0,1,27.322,0.067,16.1,0.125,0.2,0,27.632,0.19,5.7,-0.129,0.066,0,210.7946971336747,54.132607573125334
2987.7188476701986,816.3913245877305,69.7,1,25.992,0.026,42.1,-0.0069999999999999,0.043,0,24.59,0.02,55.5,0.0139999999999999,0.008,0,210.78851523820862,54.154294778236576
979.1914375180608,661.1101852074014,40.4,1,27.497,0.078,13.9,0.2269999999999999,0.336,0,27.262,0.143,7.6,-0.1369999999999999,0.027,0,210.81060735578802,54.129433432775976
3276.031010454141,1176.3555610601165,62.0,1,27.263,0.065,16.8,0.079,0.009,0,24.485,0.018,59.4,0.039,0.033,0,210.7918709031577,54.16067254834357
3071.7049340282892,664.8015135175704,39.1,1,28.562,0.188,5.8,-0.148,0.04,0,26.373,0.07,15.6,0.312,0.006,0,210.78446935043902,54.15405474791127
2598.328262226202,1206.8798121383966,70.3,1,26.062,0.027,40.7,0.0069999999999999,0.053,0,24.563,0.019,57.1,0.015,0.043,0,210.80105900851743,54.15285907972206
2594.4054182306263,471.87987980085705,70.5,1,26.094,0.027,40.3,-0.004,0.004,0,24.567,0.019,57.7,-0.011,0.013,0,210.78677424468572,54.14679753740836
2569.687362722952,522.2930829213874,68.4,1,25.7,0.021,52.3,0.0139999999999999,0.004,0,25.174,0.0289999999999999,37.8,0.024,0.0279999999999999,0,210.78807677181754,54.146918383918035
508.1147414182691,1823.9822302006858,59.6,1,26.106,0.0279999999999999,38.3,-0.0139999999999999,0.024,0,25.604,0.038,28.4,-0.235,0.034,0,210.83836004067106,54.13351050500296
1322.000267579722,2000.516719228386,48.4,1,26.431,0.06,18.0,-0.013,0.053,0,24.611,0.024,44.9,-0.006,0.046,0,210.83197729858955,54.144336325607824
2764.129803934706,1060.3587570698855,40.6,1,27.393,0.072,15.1,0.213,0.012,0,27.372,0.156,7.0,-0.252,0.022,0,210.79611947370648,54.15362976992182
3317.767877221858,1961.5675239107268,65.8,1,26.262,0.039,28.1,-0.037,0.375,0,24.649,0.02,54.4,-0.1009999999999999,0.027,0,210.8065594857448,54.16753780513203
2721.5978435714787,350.9309338344351,66.8,1,26.065,0.027,40.2,-0.011,0.001,0,24.668000000000003,0.021,51.1,0.098,0.002,0,210.7827772372222,54.14731309608867
1829.3722472549398,1324.2304842913638,66.9,1,26.54,0.037,29.4,-0.0559999999999999,0.02,0,24.489,0.018,60.0,-0.011,0.016,0,210.8129156923888,54.144755385580034
3134.6327932198715,116.88052178953593,40.5,1,27.208,0.061,17.8,0.174,0.11,0,27.698,0.1989999999999999,5.5,-0.174,0.128,0,210.77285315085342,54.15030660397127
3650.974330077101,1928.3895280967522,64.3,1,26.752,0.044,24.8,-0.0579999999999999,0.0279999999999999,0,24.489,0.018,59.1,0.034,0.0279999999999999,0,210.80168885192103,54.17125241339355
102.72518423622256,1077.5191319796022,42.9,1,27.231,0.063,17.3,0.017,0.0289999999999999,0,27.147,0.136,8.0,0.23,0.044,0,210.82908269920904,54.12279546246696
3027.4308985872367,1976.2937190282883,68.7,1,26.01,0.026,41.6,-0.012,0.004,0,24.643,0.02,54.6,0.012,0.006,0,210.81050370061686,54.16419871085945
2122.5699519122786,1306.8340906942476,69.0,1,25.928,0.025,44.2,0.02,0.009,0,24.69,0.02,53.0,-0.026,0.004,0,210.8089461644002,54.148056624573286
386.85530701187884,75.76932959196027,36.1,1,27.596,0.084,12.9,0.264,0.348,0,27.725,0.217,5.0,-0.226,0.027,0,210.8065242780798,54.117824038860505
2510.321177738627,1668.686582663646,66.4,1,26.395,0.034,32.2,-0.008,0.001,0,24.553,0.019,58.0,-0.004,0.001,0,210.81107476129392,54.15557539682139
1262.3716730049757,1495.6603481889351,61.7,1,26.483,0.04,27.2,-0.02,0.135,0,24.582,0.02,54.5,-0.004,0.006,0,210.82313576392468,54.139538524604546
2449.9125535892067,1008.5717755743243,47.1,1,26.849,0.046,23.6,0.1159999999999999,0.0139999999999999,0,27.076,0.1169999999999999,9.3,-0.032,0.016,0,210.79907972080545,54.14948326232963
2090.997896871273,17.684510259405606,59.7,1,27.651,0.085,12.8,0.008,0.051,0,24.565,0.019,58.3,-0.031,0.019,0,210.78424704670346,54.13711548139094
1779.0314811024434,1493.790648438633,68.1,1,25.951,0.025,43.6,-0.03,0.011,0,24.703000000000003,0.021,52.2,-0.003,0.02,0,210.8167865148119,54.14554781358897
3082.0850619289345,1307.1762844157859,64.2,1,26.376,0.035,30.8,-0.016,0.005,0,24.565,0.019,56.3,-0.019,0.001,0,210.79688853492533,54.159423927496555
291.6945625340015,1186.1615347798274,40.0,1,27.423,0.076,14.4,0.36,0.043,0,27.087,0.124,8.8,-0.578,0.281,0,210.8289049837364,54.12583520854608
3968.827551359686,1285.7286440377093,38.3,1,27.429,0.077,14.1,0.144,0.327,0,27.532,0.188,5.8,-0.036,0.0279999999999999,0,210.78510629215364,54.16986850155516
2616.093294245494,568.6547442514208,66.5,1,26.428,0.034,31.6,-0.018,0.002,0,24.55,0.019,58.5,-0.0139999999999999,0.001,0,210.7883954644759,54.1478488163822
1490.427989258624,1920.369228011107,66.5,1,26.07,0.027,39.5,-0.006,0.127,0,24.659,0.02,53.0,-0.051,0.0289999999999999,0,210.8284287248636,54.14564541834441
2664.6831417300386,1942.0385933225296,61.1,1,25.82,0.024,45.4,-0.147,0.324,0,24.957,0.027,40.6,-0.123,0.341,0,210.81439020150356,54.159617377974364
2855.9829911836628,1129.9308374434206,49.9,1,26.775,0.043,25.0,0.336,0.009,0,26.674,0.0819999999999999,13.2,-0.517,0.019,0,210.79630986177318,54.15528881355969
