X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
2278.410701360208,1886.697106554506,396.1,1,23.284,0.005,203.7,-0.065,0.019,0,22.479,0.003,339.6,-0.031,0.022,0,188.50924785665774,7.757312537136776
980.7313988655108,2112.2289120499927,109.1,1,28.967,0.407,2.7,-0.01,0.018,0,26.206,0.055,19.7,0.095,0.0139999999999999,0,188.5056815806316,7.739363585062381
2231.839718814982,165.44688052624946,347.9,1,23.432,0.006,185.8,-0.051,0.0819999999999999,0,22.676,0.004,293.7,-0.061,0.13,0,188.4864885647804,7.765274232762792
150.36166840379312,2759.721887722671,311.2,1,23.24,0.006,169.0,-0.0289999999999999,0.001,0,22.772,0.004,249.8,-0.0279999999999999,0.001,0,188.50998403842223,7.725374114962285
3802.5199895414844,505.74997568252934,110.9,1,29.032,0.311,3.5,-1.111,0.0069999999999999,0,27.753,0.127,8.5,1.112,0.003,0,188.49883069497335,7.7839475505410185
609.8297026152721,730.0204146101613,340.5,1,23.592,0.006,174.5,-0.02,0.0279999999999999,0,22.74,0.004,292.3,0.013,0.038,0,188.48573127842036,7.741432466123772
1149.9003709755618,288.6594779076013,131.0,1,26.999,0.057,19.1,-0.132,0.0139999999999999,0,28.063,0.168,6.5,0.174,0.013,0,188.48266759336283,7.750631710925091
526.2941910377097,1924.4039437531258,304.9,1,23.673,0.0069999999999999,158.6,-0.089,0.161,0,22.859,0.004,259.8,-0.096,0.166,0,188.50094143821826,7.734405751058759
3387.6100036881244,1896.2758833809319,314.6,1,23.551,0.006,175.6,-0.055,0.076,0,22.916,0.004,260.9,-0.0289999999999999,0.1,0,188.51494455331346,7.7716474073542186
1326.9006786617413,3244.053254708035,106.9,1,26.656,0.046,23.6,0.071,0.0559999999999999,0,28.087,0.174,6.3,-0.337,0.179,0,188.52223103090859,7.738219287307258
3268.707367321991,3556.8904515699105,311.0,1,24.928,0.013,80.7,-0.03,0.008,0,22.711,0.004,299.8,-0.001,0.015,0,188.5360788868406,7.761840434835325
2888.066469244587,2169.502444612697,105.4,1,25.931,0.033,33.0,0.05,0.099,0,27.712,0.185,5.9,-0.103,0.04,0,188.51601096668153,7.763810224569329
407.8047039544319,219.2694108636774,117.8,1,26.715,0.046,23.8,0.326,0.004,0,28.269,0.2,5.4,-0.409,0.043,0,188.47803298343587,7.741354253196163
3383.8431017202047,3085.9822646451466,100.3,1,29.295,0.416,2.6,-0.122,0.035,0,27.568,0.11,9.9,0.239,0.061,0,188.53049482276995,7.7656772460627295
3337.08789750282,838.2488201154614,128.9,1,26.811,0.048,22.7,0.008,0.002,0,27.338,0.085,12.8,-0.185,0.009,0,188.50084446993972,7.776257758314612
2525.7062497986417,2754.0273354518913,276.0,1,23.785,0.0069999999999999,151.1,-0.109,0.1169999999999999,0,23.132,0.005,230.1,-0.118,0.132,0,188.52184013092725,7.756202488153906
617.3206047415905,748.7178913982715,100.9,1,26.878,0.052,20.9,0.451,0.002,0,28.325,0.207,5.2,-0.238,0.105,0,188.48601357434782,7.741436561273482
2162.6196397772283,2693.246323088536,271.7,1,25.043000000000003,0.015,74.2,-0.043,0.015,0,22.929,0.004,260.7,-0.032,0.019,0,188.51922096230268,7.751797036300917
3630.78273475923,2730.790786172897,92.6,1,29.482,0.495,2.2,-0.109,0.021,0,27.349,0.09,12.0,0.17,0.004,0,188.52708709006174,7.770647062961265
1847.7943722038815,2418.387846356683,110.1,1,28.393,0.187,5.8,-0.299,0.034,0,26.865,0.061,17.7,0.057,0.039,0,188.51404282809344,7.749082794031672
1463.2869893478505,2127.5698017125806,87.8,1,29.379,0.504,2.2,-0.726,0.118,0,26.455,0.067,16.1,0.478,0.017,0,188.50830593306932,7.745544372236662
3947.37954194589,305.453129228081,272.2,1,24.303,0.009,118.5,-0.039,0.033,0,23.086,0.004,244.8,0.008,0.038,0,188.4969369113312,7.78682265977936
1693.9003429520576,4116.096052632702,110.3,1,26.616,0.044,24.5,0.289,0.009,0,28.168000000000003,0.187,5.8,-0.043,0.044,0,188.53548566770476,7.738637523976756
2448.465336569927,701.5845788596905,96.7,1,29.054,0.304,3.6,-0.256,0.022,0,27.47,0.096,11.3,0.166,0.062,0,188.49459285987268,7.765415287856889
175.3113087643957,2304.0790210233245,81.4,1,29.308000000000003,0.445,2.4,-0.284,0.0409999999999999,0,27.2,0.087,12.5,0.414,0.151,0,188.5041470438333,7.7279652018777565
3493.771782592895,1860.3340133795862,261.4,1,25.152,0.015,71.7,-0.051,0.012,0,23.036,0.004,251.2,-0.02,0.018,0,188.51500744385248,7.7732028395021455
3847.549987496127,2118.346006784974,245.9,1,24.511,0.011,99.7,-0.076,0.134,0,23.098000000000003,0.005,224.2,-0.115,0.206,0,188.5201610836875,7.7765059986353995
