X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
2725.6993116879657,1531.9978880453834,2843.5,1,19.739,0.001,1757.8,-0.052,0.026,0,19.098,0.0,2233.3,-0.013,0.032,0,56.105436859311205,-44.58988738747898
3874.6899124459082,3315.8868869626504,1850.7,1,21.622,0.002,719.1,-0.013,0.022,0,19.654,0.001,1702.2,0.018,0.026,0,56.14616559865905,-44.595113602679206
692.896613303058,1497.425031590373,1585.2,1,21.62,0.001,730.1,-0.017,0.02,0,20.094,0.001,1406.1,0.002,0.025,0,56.07788902719012,-44.610200313759634
1990.6555234041966,883.3071208215929,1367.3,1,21.766,0.002,674.7,-0.016,0.017,0,20.481,0.001,1188.5,-0.013,0.02,0,56.0864067168608,-44.59120426625643
3255.930591097352,2280.690345680157,382.7,1,29.345,0.255,4.3,-1.037,0.009,0,27.645,0.088,12.3,1.039,0.0279999999999999,0,56.1231682228686,-44.59159498563335
2423.441108164574,2730.5053203085617,1233.7,1,22.417,0.002,488.4,-0.033,0.04,0,20.527,0.001,1130.7,-0.006,0.044,0,56.1185095999629,-44.60431169646639
2364.789276192579,2522.2797709012,1131.3,1,21.499,0.001,745.3,-0.031,0.08,0,21.058000000000003,0.001,847.9,-0.013,0.103,0,56.11475880096976,-44.602934814037454
216.03377981210858,497.4712331944687,1092.3,1,22.116,0.002,573.1,-0.023,0.026,0,20.986,0.001,929.0,0.005,0.0289999999999999,0,56.05728184584814,-44.60556193260603
2492.234743036691,1983.8886722989823,847.1,1,22.186,0.002,543.3,-0.038,0.052,0,21.674,0.002,649.0,-0.018,0.062,0,56.10877515403003,-44.59653978869032
3465.6683361337105,254.60432646818737,816.2,1,22.619,0.002,452.8,-0.035,0.0139999999999999,0,21.658,0.002,678.4,-0.012,0.018,0,56.09706873672124,-44.57026950363209
1820.0123237347607,1549.4033925047695,736.7,1,24.148000000000003,0.005,202.3,-0.0279999999999999,0.033,0,21.508000000000003,0.002,707.9,-0.009,0.046,0,56.093633553745896,-44.599249252338765
3241.208635363212,4028.329560601856,726.5,1,23.285,0.003,317.8,-0.025,0.013,0,21.702,0.002,652.0,-0.009,0.019,0,56.14790682622112,-44.608296382424385
