X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
227.4595655864151,1392.2805192502763,718.6,1,21.25,0.002,450.2,0.037,0.035,0,20.598000000000003,0.002,559.0,0.031,0.0289999999999999,0,170.10414291296644,13.008435155086502
2257.367273374326,1688.628483176083,607.3,1,21.516,0.003,396.5,0.01,0.04,0,21.011,0.002,459.5,0.026,0.035,0,170.13280903179626,13.004265457570826
2949.8032047108973,1032.0740332397768,102.9,1,29.373,0.544,2.0,-0.423,0.19,0,26.122,0.0579999999999999,18.7,0.212,0.332,0,170.1420522224962,13.013430816391852
1590.652452199054,1545.5403979659206,221.5,1,24.049,0.01,107.9,0.012,0.035,0,22.696,0.006,193.2,0.018,0.044,0,170.1232306423204,13.00624714734721
458.4803928704516,719.5718272396061,219.9,1,24.068,0.01,108.3,-0.023,0.0139999999999999,0,22.714,0.006,191.2,0.01,0.016,0,170.10653928975884,13.017680308953343
1735.7800169135407,1577.924308912811,195.3,1,24.144,0.011,102.7,0.002,0.036,0,22.996,0.0069999999999999,166.0,0.02,0.033,0,170.12530889397124,13.005797503115593
3341.776399714605,1716.1021731172377,64.6,1,29.114,0.44,2.5,-0.184,0.011,0,26.465,0.079,13.8,0.3289999999999999,0.0,0,170.1483718594398,13.003918251996877
1534.4118062949442,520.1799736976654,179.1,1,24.12,0.01,106.4,-0.06,0.008,0,23.244,0.008,143.7,-0.031,0.0139999999999999,0,170.12133836254634,13.02048744226656
255.11982295662432,671.706398807767,167.7,1,24.54,0.013,81.4,-0.01,0.039,0,23.207,0.0069999999999999,146.3,0.004,0.035,0,170.10368718254708,13.018345223042282
1874.0757918313898,1726.9755744638148,149.5,1,24.249,0.011,97.0,-0.047,0.039,0,23.673,0.01,113.6,-0.002,0.033,0,170.12742132948202,13.003740305332935
469.5914432667901,683.2029356604876,142.0,1,24.982,0.017,62.1,-0.015,0.008,0,23.479,0.009,127.6,-0.015,0.009,0,170.10665174292586,13.018183697816239
3794.477517014484,2021.5301158789603,65.6,1,27.515,0.148,7.3,-0.294,0.002,0,25.417,0.0409999999999999,26.3,0.345,0.022,0,170.15521269024262,12.999712355811935
2960.418108885563,675.7617886593004,126.6,1,24.461,0.013,85.9,-0.109,0.078,0,24.022,0.012,92.8,-0.115,0.089,0,170.1418594747963,13.018435713715045
3442.0416701607446,1734.8349509118677,126.2,1,24.723000000000003,0.015,73.5,-0.008,0.033,0,23.846,0.011,102.4,0.009,0.0279999999999999,0,170.14983824703657,13.003664269055678
1535.7834905370385,2036.3084443520738,53.5,1,28.594,0.3939999999999999,2.8,-0.312,0.108,0,25.527,0.044,24.4,0.34,0.016,0,170.12300687503532,12.999512257154938
3710.6803537595415,1408.890226241462,117.8,1,24.671,0.0139999999999999,75.4,-0.009,0.034,0,24.01,0.012,90.4,0.006,0.023,0,170.15342327142972,13.008227942200472
3183.0343420519075,343.7957352941279,104.9,1,25.158,0.019,56.6,-0.033,0.045,0,24.112,0.012,88.2,0.012,0.026,0,170.14476471601233,13.023151791911173
