X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
76.13944739878376,755.3512387976799,80.4,1,23.919,0.022,50.1,-0.0279999999999999,0.087,0,23.775,0.021,51.6,0.0579999999999999,0.0559999999999999,0,184.68882802852337,47.258150157576196
143.55801504269098,240.6089643196137,52.7,1,27.744,0.218,5.0,-0.466,0.04,0,23.632,0.021,52.3,0.518,0.009,0,184.6959366123262,47.25279208224733
1842.431520902194,2108.447255578618,38.7,1,27.664,0.332,3.3,-0.332,0.04,0,23.705,0.0279999999999999,38.6,0.4039999999999999,0.151,0,184.6442977660804,47.2517100097339
415.654332019934,16.103094118688674,44.7,1,25.414,0.051,21.3,-0.142,0.023,0,23.595,0.0279999999999999,39.3,-0.01,0.021,0,184.695809068718,47.24789341027284
281.1386557026255,2118.7714602621563,35.0,1,28.145,0.303,3.6,-0.598,0.005,0,23.641,0.031,34.9,0.57,0.001,0,184.66489142821905,47.268290266561486
1082.7822124585882,346.0518453238191,38.5,1,26.282,0.067,16.1,0.412,0.0069999999999999,0,27.111,0.207,5.2,-0.139,0.098,0,184.68180814765617,47.243829434685026
803.774743683582,2067.1486345217636,32.6,1,27.919,0.3429999999999999,3.2,-0.208,0.023,0,24.016,0.033,32.4,0.252,0.006,0,184.65874581669925,47.262305940811984
1181.4969826881272,2084.7198099312036,34.6,1,24.512,0.032,33.7,0.4529999999999999,0.019,0,26.213,0.14,7.7,-0.303,0.002,0,184.65345119669036,47.25847581664398
984.3815015939072,1178.3899663815848,45.5,1,24.609,0.031,34.5,-0.016,0.094,0,24.965,0.044,24.6,0.052,0.129,0,184.67017136444431,47.25237973398423
808.649265028408,625.423536546899,44.7,1,24.612,0.034,31.7,0.01,0.059,0,24.715,0.036,29.8,0.06,0.008,0,184.68110820086082,47.24924480082452
3132.774138952983,474.21682585049916,45.7,1,24.957,0.039,27.9,0.027,0.0,0,24.451,0.03,35.6,0.0279999999999999,0.009,0,184.6525730644091,47.22334115764276
1909.964583993485,1915.8462497337678,39.8,1,27.613000000000003,0.185,5.9,0.0579999999999999,0.027,0,24.232,0.0279999999999999,39.2,0.046,0.01,0,184.64639690396214,47.249259463934536
988.3738940650253,1179.95130371782,40.3,1,24.651,0.034,32.4,0.049,0.074,0,25.093000000000004,0.048,22.8,0.094,0.105,0,184.6700940025265,47.25235167090346
143.0376793138034,1232.239232758048,38.5,1,26.365,0.104,10.5,0.022,0.191,0,24.271,0.03,36.4,-0.015,0.135,0,184.6805205880662,47.26174818975596
2576.8067444911303,3101.986467280748,41.3,1,26.057,0.077,14.1,0.108,0.015,0,24.256,0.0279999999999999,38.5,-0.008,0.025,0,184.619079708261,47.25291337031775
4145.4270597372315,3068.047351207805,30.2,1,27.288,0.148,7.3,-0.102,0.266,0,25.594,0.077,14.2,-0.11,0.1639999999999999,0,184.59877658945715,47.236034622361096
662.8610599518437,1976.7883142685841,37.9,1,24.783,0.037,29.3,0.013,0.053,0,25.298,0.0579999999999999,18.9,-0.138,0.251,0,184.6620251983986,47.262978616075074
2015.658670715984,3219.0191653938928,39.7,1,26.949,0.11,9.8,-0.113,0.0,0,24.276,0.0279999999999999,38.4,-0.047,0.0,0,184.62471338028215,47.25989647158552
516.9779626939272,562.7995708435336,37.9,1,27.093000000000004,0.131,8.3,-0.094,0.336,0,24.336,0.0289999999999999,36.9,-0.013,0.025,0,184.6859603045936,47.25175863364795
2460.4639447126456,1213.4888608225897,35.8,1,27.208,0.1889999999999999,5.8,-0.039,0.039,0,24.455,0.031,35.2,0.016,0.0069999999999999,0,184.65000786331305,47.237110044271276
408.27311107308117,635.8489428472213,37.3,1,26.48,0.107,10.2,-0.072,0.005,0,24.43,0.03,35.7,-0.018,0.004,0,184.6862697301325,47.25356548549999
308.5143028164297,219.03776750451223,39.3,1,26.562,0.085,12.8,-0.145,0.178,0,24.349,0.0289999999999999,37.1,-0.005,0.063,0,184.69407829490075,47.25085620471318
1894.6177631365654,2872.6825364226006,31.6,1,26.228,0.063,17.3,0.15,0.003,0,26.344,0.122,8.9,-0.033,0.013,0,184.63171204318292,47.25805174480208
2904.8030645476456,215.439223605265,39.7,1,26.914,0.1009999999999999,10.7,-0.02,0.0069999999999999,0,24.354,0.0279999999999999,38.2,0.018,0.002,0,184.6596251051297,47.22341382957165
172.92126533239994,1876.0037582830264,36.6,1,26.422,0.083,13.1,0.013,0.07,0,24.444000000000003,0.032,34.0,0.078,0.049,0,184.6701078561927,47.26724229136644
747.5273047034264,733.7797981348256,37.8,1,26.745,0.093,11.7,0.039,0.019,0,24.395,0.03,35.9,0.032,0.059,0,184.68023567351477,47.25086798932796
2816.6518533341587,1026.444159014292,25.5,1,26.837,0.1,10.9,0.4639999999999999,0.008,0,27.382,0.256,4.2,-0.6779999999999999,0.03,0,184.64818484798428,47.23166119941314
1860.823345221009,1813.4952704254563,36.8,1,26.873,0.106,10.3,0.059,0.033,0,24.423,0.031,35.2,0.027,0.0279999999999999,0,184.64864227588635,47.248855158630846
599.1255120270598,779.2779858007775,37.7,1,26.674,0.089,12.2,-0.019,0.175,0,24.416,0.03,35.6,-0.0069999999999999,0.09,0,184.68150123210742,47.25284527694041
3571.607930861159,1946.0865249576816,34.0,1,25.914,0.08,13.6,-0.076,0.341,0,24.567,0.036,30.1,-0.077,0.2739999999999999,0,184.62385271279092,47.231981651217694
305.40992611390607,894.940779740841,33.8,1,26.679,0.132,8.2,0.15,0.012,0,24.574,0.033,32.6,-0.031,0.012,0,184.68360791272627,47.2569898400454
2490.6093244522153,1138.7322020424258,34.4,1,27.5,0.171,6.3,0.188,0.16,0,24.549,0.032,33.7,0.004,0.052,0,184.650770070311,47.23611731413494
808.0124261186476,714.9922255329395,35.6,1,26.333,0.092,11.8,-0.165,0.022,0,24.548,0.033,33.0,0.03,0.024,0,184.6797236764403,47.250059890637544
1358.3085489797613,191.42206900158249,34.0,1,27.693,0.196,5.5,0.1689999999999999,0.032,0,24.558000000000003,0.032,33.5,-0.016,0.013,0,184.6805498306062,47.2395251820982
223.21770002840046,698.8557352107534,34.6,1,27.022,0.119,9.1,-0.071,0.047,0,24.52,0.033,33.3,0.027,0.013,0,184.6877507109655,47.256087659515245
