X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
1540.0333649979664,1506.767715719329,3111.5,1,19.427,0.001,1583.5,-0.122,0.0,0,18.532,0.001,1762.2,-0.1369999999999999,0.0,0,218.1219204294636,-44.11689205146008
1654.0216796576028,2982.704039425631,2957.6,1,19.44,0.001,1338.0,-0.09,0.0,0,18.716,0.001,1801.8,-0.081,0.0,0,218.14816048206544,-44.12513150384045
2857.406514200883,1965.7403848046195,2877.0,1,19.68,0.001,1003.4,-0.038,0.0,0,18.59,0.001,1566.0,-0.1889999999999999,0.0,0,218.14173695874587,-44.103740385925455
336.9023118132357,1600.3454550739273,2740.1,1,19.538,0.001,1086.9,0.034,0.0,0,18.724,0.001,1032.9,-0.0,0.0,0,218.11257033489895,-44.13225013347928
3968.7062187776974,3302.6032142340614,2763.8,1,19.669,0.001,1408.7,-0.0579999999999999,0.0,0,18.699,0.001,1052.8,-0.075,0.0,0,218.17466012158977,-44.09883963363
1171.37750059421,57.22410321121974,2906.3,1,19.808,0.001,1916.9,-0.055,0.0,0,18.542,0.001,1587.2,-0.148,0.0,0,218.0938201975075,-44.1119400978831
1892.4250916201765,1724.7237700508354,2768.7,1,19.681,0.001,1871.6,-0.047,0.0,0,18.789,0.001,1587.0,-0.044,0.0,0,218.12884721067115,-44.11399594515901
3524.1849861790124,1636.303794461995,2773.7,1,19.901,0.001,1809.5,0.01,0.0,0,18.625,0.001,2101.9,-0.099,0.0,0,218.14217463794554,-44.09341570166751
3970.875280373084,3504.9661490551994,2660.1,1,19.642,0.001,1032.6,-0.026,0.0,0,18.956,0.001,1618.4,-0.008,0.0,0,218.1781350664555,-44.100133071180146
3472.4480883058477,3936.1396068137565,2752.4,1,19.839,0.001,1859.5,-0.03,0.0,0,18.758,0.001,2028.9,-0.069,0.0,0,218.18097042763728,-44.10905716699789
3030.0012154911237,1183.8205980109126,2651.4,1,20.026,0.001,1706.2,0.037,0.01,0,18.67,0.001,1502.6,-0.054,0.009,0,218.12995865454508,-44.09651936436238
1820.098825264461,1684.0921140092826,2651.2,1,19.929,0.001,1758.4,-0.004,0.003,0,18.745,0.001,1736.6,-0.085,0.0069999999999999,0,218.12749563004638,-44.11461717851329
2411.7935528433763,733.3047730525624,2678.1,1,19.763,0.001,1938.7,-0.077,0.0,0,18.916,0.001,1622.2,-0.06,0.0,0,218.1166468670336,-44.10115474292369
1864.0374063802894,3935.9470953818595,2170.2,1,19.803,0.001,1516.7,-0.14,0.392,0,18.852,0.001,1343.5,-0.1159999999999999,0.397,0,218.16635155121176,-44.12877748142563
2700.828105786465,3457.6969105169283,2540.4,1,20.039,0.001,1693.6,0.015,0.0,0,18.769,0.001,1203.2,-0.038,0.0,0,218.16578872101158,-44.11539724346854
1798.6134530875886,815.6102211698999,2611.6,1,19.803,0.001,1512.2,-0.005,0.0,0,19.011,0.001,1839.8,0.009,0.0,0,218.11247358861272,-44.10920803809089
3439.1051757695122,177.44209887085285,2561.0,1,19.801,0.001,1674.6,-0.017,0.0,0,19.105,0.001,1743.2,0.0,0.0,0,218.1165037365221,-44.084932085346814
3762.2859908047058,967.8717376984249,2584.2,1,19.824,0.001,1900.2,-0.039,0.0,0,19.107,0.001,1750.9,0.005,0.0,0,218.13293057975753,-44.08613278491734
1637.0732057108978,380.81686985365616,2538.7,1,19.944000000000003,0.001,1799.3,-0.03,0.003,0,19.032,0.001,1695.2,-0.017,0.003,0,218.1035819731999,-44.108347299172095
