X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
503.4642477210873,832.036091701996,38.9,1,26.541,0.055,19.6,-0.073,0.321,0,25.691,0.033,33.4,-0.067,0.313,0,161.7969867694698,11.837377440710597
4054.8390572586613,750.3571219974942,34.8,1,28.686,0.324,3.4,-0.043,0.027,0,25.639,0.032,34.2,-0.051,0.016,0,161.77759008831907,11.791889968586126
1259.832993628429,1788.7590293594374,37.8,1,26.907,0.075,14.4,-0.024,0.037,0,25.629,0.031,34.9,-0.022,0.005,0,161.77994137005285,11.832522580398406
1783.8917746767752,1818.0699528072678,35.1,1,26.596,0.06,18.0,-0.108,0.302,0,25.804,0.036,29.9,-0.135,0.381,0,161.7765179886621,11.826143856891154
3393.709470450078,18.227764115917527,35.4,1,26.76,0.09,12.0,-0.157,0.2,0,25.844,0.036,29.8,-0.063,0.216,0,161.79138663062494,11.796828116524226
3516.956387047277,1745.9129438381653,20.0,1,28.753,0.358,3.0,-0.1689999999999999,0.057,0,27.384,0.1369999999999999,7.9,0.204,0.303,0,161.7673647126925,11.803793747752836
713.7964790916427,1431.1601879502932,34.1,1,26.374,0.05,21.6,-0.068,0.239,0,25.986,0.042,26.2,-0.195,0.335,0,161.78781943973587,11.837589516417822
4018.3306970153826,964.5824083762587,32.9,1,28.749,0.357,3.0,-0.008,0.051,0,25.738000000000003,0.034,32.3,0.012,0.0279999999999999,0,161.77490866800548,11.793439817611645
3145.4534995649215,1012.6976837323451,36.6,1,27.215,0.092,11.8,0.049,0.033,0,25.692,0.032,34.3,-0.01,0.018,0,161.77935862176466,11.804993419908303
3747.284735364684,1997.267819830339,17.0,1,28.277,0.342,3.2,-0.109,0.002,0,27.016,0.141,7.7,0.255,0.021,0,161.7626690070482,11.802046254311925
1378.1335074646004,1861.0173740257196,21.3,1,28.749,0.522,2.1,0.331,0.178,0,26.767,0.085,12.8,-0.165,0.1159999999999999,0,161.77830150850917,11.831392976927873
423.6072127092425,741.3064454596563,33.4,1,28.15,0.213,5.1,-0.042,0.017,0,25.731,0.033,32.9,-0.0579999999999999,0.011,0,161.79864972685587,11.837929427648792
599.4864069275316,831.5707474112277,35.7,1,27.151,0.088,12.3,-0.01,0.192,0,25.732,0.033,33.3,0.02,0.016,0,161.79644803736807,11.836197857278759
3313.5519333836787,711.1037625562064,33.0,1,27.657,0.1369999999999999,7.9,-0.078,0.177,0,25.78,0.034,31.7,-0.185,0.281,0,161.7824473072858,11.801334311131686
3656.665047201416,1363.1335673413525,32.5,1,27.037,0.113,9.6,-0.076,0.01,0,25.751,0.037,29.4,0.008,0.018,0,161.77166418387455,11.800116512854212
3038.8438172826695,1063.461213526716,32.4,1,26.47,0.051,21.5,-0.19,0.001,0,26.0,0.049,22.3,-0.073,0.006,0,161.77929671930482,11.806613828691821
3678.763754291148,1704.0336747191839,21.0,1,28.786,0.364,3.0,-0.25,0.05,0,27.114,0.109,9.9,0.068,0.0969999999999999,0,161.76697475604317,11.801502355327353
1266.6464019516563,111.1889408654649,35.3,1,27.128,0.086,12.6,-0.035,0.0139999999999999,0,25.758000000000003,0.033,32.7,-0.009,0.0139999999999999,0,161.80233126578906,11.824480374871117
1064.6414711698176,383.9461973457459,21.3,1,29.19,0.522,2.1,-0.214,0.121,0,27.126,0.1009999999999999,10.7,0.03,0.1369999999999999,0,161.79980320332658,11.828320744139248
3362.23619364046,1870.3668580315814,33.6,1,26.407,0.05,21.5,-0.076,0.2339999999999999,0,26.08,0.043,25.1,-0.162,0.266,0,161.76661438250343,11.806386831811334
345.88152621693035,1717.7116490399205,15.2,1,29.261,0.55,2.0,-0.42,0.045,0,27.408,0.173,6.3,0.249,0.753,0,161.78613844197793,11.843382753548251
1370.731308800879,528.266280160734,31.5,1,26.355,0.047,23.3,-0.059,0.131,0,26.278,0.0559999999999999,19.5,-0.106,0.3,0,161.79612045209095,11.825192124969368
1859.7012086961367,1157.4293205541558,34.6,1,26.616,0.0579999999999999,18.6,-0.044,0.099,0,25.906,0.037,29.0,-0.072,0.064,0,161.7848746368955,11.82206880515006
3202.2866830301214,301.5073642088507,34.7,1,27.37,0.102,10.6,-0.042,0.018,0,25.753,0.033,32.9,0.01,0.008,0,161.78864330982137,11.800734424471298
2162.5956813861894,1236.4779458225432,31.4,1,28.865,0.381,2.9,0.144,0.049,0,25.808000000000003,0.035,31.0,-0.0139999999999999,0.066,0,161.78206591489976,11.818625793281585
1643.773254431747,1150.4274577804601,32.9,1,27.807,0.159,6.8,-0.157,0.374,0,25.775,0.034,32.0,0.064,0.008,0,161.7862135982219,11.824747055205382
2945.279644735432,638.4630218891191,22.7,1,28.646,0.309,3.5,-0.002,0.026,0,26.847,0.081,13.5,0.026,0.336,0,161.785569727034,11.80572647393893
