X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
2387.1339145410766,2737.51677562431,2384.8,1,20.482,0.001,2025.1,-0.032,0.221,0,20.236,0.001,1258.2,-0.045,0.2339999999999999,0,147.74239655935955,33.553534463564006
652.8497107675611,1572.3469575430556,2679.2,1,20.691,0.001,2072.8,0.133,0.0,0,19.99,0.001,1696.0,0.1159999999999999,0.0,0,147.76520030084149,33.575466754440804
2433.8086887730296,3091.5153552652496,1832.9,1,20.837,0.001,1628.5,-0.043,0.302,0,20.88,0.001,839.5,-0.065,0.312,0,147.73644601694605,33.553490382498964
3647.8261926816863,3238.7061982858804,1934.3,1,21.647,0.001,1341.4,0.019,0.0,0,20.434,0.001,1393.2,0.04,0.0,0,147.73154634871415,33.5370037686754
2252.5245210284775,2793.4586880986303,1433.9,1,21.596,0.001,1220.7,-0.065,0.108,0,21.316,0.001,751.4,-0.065,0.143,0,147.74174471253914,33.555484823182205
2385.813714642148,2659.860147725608,1426.1,1,21.921,0.001,1058.6,-0.1119999999999999,0.008,0,20.948,0.001,955.2,-0.142,0.006,0,147.74368380444037,33.55342114720927
2535.890826998672,2614.3562635616786,1349.8,1,21.736,0.001,1105.4,-0.084,0.198,0,21.259,0.001,773.7,-0.122,0.19,0,147.74413149976243,33.55127523037826
2493.8294258948417,3052.041460587931,1164.9,1,21.919,0.001,996.0,-0.043,0.161,0,21.575,0.002,603.4,-0.06,0.2019999999999999,0,147.73697706722612,33.55259615754265
2709.7555759698785,2807.6110413851393,1237.3,1,22.197,0.001,954.0,-0.079,0.077,0,21.419,0.001,787.4,-0.123,0.099,0,147.7405815892331,33.54920572922075
2550.2505107166003,2974.5041539082813,1139.4,1,22.096,0.001,935.6,-0.025,0.125,0,21.576,0.002,649.9,-0.035,0.127,0,147.73814503778806,33.55168711669898
2258.972851842145,2658.0918978680616,1023.2,1,22.062,0.001,879.5,-0.042,0.357,0,21.843000000000004,0.002,521.2,-0.045,0.408,0,147.74397083534518,33.555166683727876
2181.4062598751534,2988.7259126139015,1140.5,1,22.172,0.001,926.9,0.001,0.033,0,21.605,0.002,663.5,-0.001,0.0279999999999999,0,147.73865907345086,33.5567958311884
2254.063596941495,2658.881817966768,949.8,1,22.198,0.001,839.6,-0.054,0.299,0,22.171,0.002,443.5,-0.069,0.341,0,147.74396774596937,33.55523569682725
2276.1910887742197,2820.723728671035,978.3,1,22.464,0.001,765.0,-0.088,0.092,0,21.698,0.002,608.6,-0.102,0.095,0,147.74124560573085,33.55520474223713
2335.4230290745554,2992.1535672428863,760.2,1,22.335,0.002,695.4,-0.062,0.347,0,22.394,0.004,305.3,-0.078,0.444,0,147.73828948810797,33.554678462945034
2481.159114356228,2619.3660258234645,820.7,1,22.851,0.002,602.6,-0.0069999999999999,0.121,0,21.815,0.002,556.8,-0.021,0.121,0,147.74415986396477,33.55203820474472
2481.280572838062,2906.6666083284786,693.8,1,22.618,0.002,619.0,-0.118,0.297,0,22.485,0.003,311.9,-0.142,0.327,0,147.7394072745456,33.55252304126213
2265.531777708324,2641.7346365678204,797.7,1,22.707,0.002,665.9,-0.081,0.17,0,22.258000000000003,0.002,438.7,-0.096,0.203,0,147.74422808458573,33.55504856321308
1960.1548362560288,3996.2651367215794,929.0,1,22.856,0.001,734.1,0.066,0.0,0,22.231,0.002,568.9,0.048,0.0,0,147.72244066309236,33.5615505296366
2545.851055876364,2951.3681834825334,731.4,1,22.852,0.002,599.0,-0.07,0.246,0,22.306,0.003,418.9,0.001,0.185,0,147.73853667416986,33.551708597076185
288.9799225371365,655.3988220903537,812.8,1,24.261,0.003,335.9,0.021,0.0,0,21.703000000000003,0.001,739.9,0.033,0.0,0,147.78111308002678,33.57892603600852
2356.4686529548635,2758.833458712024,646.9,1,23.17,0.002,465.0,-0.136,0.213,0,22.08,0.002,449.3,-0.1169999999999999,0.162,0,147.74210626003574,33.553993290947346
2264.0634503642273,2924.016100492144,718.9,1,22.989,0.002,578.5,-0.086,0.016,0,22.297,0.003,426.2,-0.08,0.023,0,147.73956158623162,33.55554682019533
2338.4927638825907,3030.706901019095,596.7,1,23.009,0.002,479.5,-0.036,0.2189999999999999,0,22.273000000000003,0.003,354.6,-0.062,0.196,0,147.73764550700554,33.55470141174653
2546.7714481572066,3054.710397981525,714.4,1,22.849,0.002,639.6,-0.033,0.094,0,22.792,0.003,317.3,-0.048,0.142,0,147.73682538517284,33.551870851065615
2251.6239339031167,2652.79289308299,677.5,1,22.986,0.002,556.5,-0.037,0.173,0,22.464,0.003,385.9,-0.036,0.152,0,147.74407342656883,33.55525901543978
2252.0162127198855,3107.6346551785464,668.5,1,22.942,0.002,576.5,-0.0819999999999999,0.153,0,22.615,0.003,333.2,-0.1119999999999999,0.17,0,147.73654862201,33.5560237414146
2445.867240506822,3163.8727722173085,627.7,1,23.014,0.002,522.2,-0.052,0.293,0,22.475,0.003,348.0,-0.067,0.252,0,147.7352246107423,33.55344662275157
2358.9201815632473,3128.199899209228,569.5,1,23.095,0.002,463.4,-0.044,0.317,0,22.473000000000003,0.003,330.0,-0.07,0.261,0,147.7359912942516,33.55458484154025
2373.987626764378,3073.649110252135,539.4,1,23.354,0.003,389.0,-0.005,0.176,0,22.202,0.003,372.8,0.016,0.126,0,147.73686306263858,33.55428479473064
2433.898462911938,3050.2124583990394,479.3,1,23.22,0.003,384.3,-0.04,0.228,0,22.449,0.004,284.1,-0.098,0.183,0,147.73712905403423,33.55341923061705
2401.533996480084,3176.321136485149,548.7,1,23.142,0.002,451.7,-0.019,0.317,0,22.559,0.003,311.1,-0.021,0.297,0,147.73510873015843,33.55407884220817
2435.1802398891336,3433.546509782539,596.9,1,23.204,0.002,490.3,-0.053,0.184,0,22.669,0.003,339.7,-0.102,0.25,0,147.7307854189797,33.554050294422474
2328.0344475880893,3051.143505120066,484.6,1,23.21,0.003,413.6,-0.113,0.362,0,22.779,0.004,251.7,-0.129,0.375,0,147.7373286903946,33.55488017857919
