,X,Y,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2,RA,DEC
974,2109.871474977844,178.554771996917,63.4,1,27.398000000000003,0.033,32.8,0.069,0.125,0,25.922,0.021,52.6,0.008,0.146,0,54.72667947791089,-35.578252895369396
975,3807.178748592239,510.2372068560617,26.0,1,27.276,0.07,15.5,0.005,0.192,0,26.126,0.057,18.9,0.192,0.286,0,54.71235926324733,-35.59926065097875
976,3862.72634785556,45.03921980263091,15.2,1,27.269,0.127,8.6,0.1009999999999999,0.255,0,26.091,0.095,11.4,-0.026,0.264,0,54.719626577837786,-35.60198541482538
977,3598.333474581858,910.7141880944292,34.9,1,27.296,0.055,19.6,-0.059,0.263,0,26.008000000000003,0.0409999999999999,26.8,-0.0279999999999999,0.39,0,54.70695112747117,-35.59478703160647
978,2789.405045934869,326.689698655202,34.3,1,27.492,0.063,17.2,-0.064,0.231,0,26.009,0.039,27.9,-0.142,0.291,0,54.720697857017534,-35.58659811086278
979,3902.764446505237,1392.604993434465,52.6,1,27.911,0.06,18.1,0.002,0.373,0,25.962,0.023,46.9,0.018,0.158,0,54.69751814089517,-35.59674620763504
980,3530.3480730620977,56.20652792981636,16.6,1,27.279,0.083,13.1,0.069,0.156,0,25.781,0.109,10.0,-0.17,0.215,0,54.721194217332,-35.597545805567925
981,1940.8840409198256,560.6021336925639,63.3,1,27.738000000000003,0.043,25.1,0.019,0.2689999999999999,0,25.898000000000003,0.019,57.3,-0.024,0.275,0,54.721361681338,-35.57438542725114
982,3270.7113861113303,839.0818135315785,25.7,1,27.343000000000004,0.074,14.7,-0.181,0.2689999999999999,0,26.285,0.065,16.8,-0.033,0.4639999999999999,0,54.70983962606868,-35.59076484402833
983,3777.904557745622,619.4866045284715,27.7,1,27.139,0.059,18.4,0.011,0.1,0,26.249,0.061,17.9,0.078,0.221,0,54.7107380718714,-35.59840625671633
984,3066.6447378940948,78.74274900999156,23.3,1,27.796,0.104,10.4,-0.131,0.158,0,25.891,0.0579999999999999,18.9,-0.032,0.149,0,54.723267914241724,-35.59132227633499
985,3103.054631336169,1010.8798951415084,37.1,1,27.631,0.068,16.0,0.022,0.287,0,25.954,0.034,32.0,-0.1969999999999999,0.309,0,54.70793077499614,-35.58781425209349
986,2766.6668312646534,349.73943932005864,35.1,1,27.72,0.076,14.3,0.139,0.322,0,25.934,0.035,30.7,-0.145,0.29,0,54.720442986888074,-35.58619903621672
987,3755.936483975003,872.9855739093964,34.3,1,27.901,0.09,12.1,0.124,0.354,0,25.94,0.035,31.1,-0.145,0.2689999999999999,0,54.70673449359997,-35.597030905496034
988,2945.960839531219,124.6016305838268,32.3,1,27.419,0.064,16.9,0.0069999999999999,0.196,0,25.98,0.042,26.1,-0.066,0.307,0,54.72315772379691,-35.589531416858534
989,3829.875190981404,220.3183661560618,25.8,1,27.246,0.067,16.2,-0.139,0.253,0,26.273000000000003,0.065,16.8,-0.026,0.491,0,54.71695105694655,-35.60080129497211
990,2893.341130878636,544.2297947503098,29.5,1,27.331,0.065,16.7,-0.1119999999999999,0.241,0,26.092,0.05,21.7,0.153,0.486,0,54.716616415650066,-35.58704056443998
991,3626.141048484055,197.02681781703376,17.1,1,27.868,0.168,6.5,0.077,0.291,0,26.208,0.087,12.5,0.146,0.413,0,54.718401774649216,-35.598208982045904
992,3167.708457297673,920.4607164675414,30.4,1,27.99,0.108,10.1,-0.0069999999999999,0.218,0,25.954,0.04,27.3,-0.096,0.248,0,54.709059552376644,-35.58905554965473
993,3718.159447234465,911.2151432720424,33.8,1,28.071,0.104,10.4,0.099,0.341,0,25.965,0.035,30.6,-0.072,0.389,0,54.70631217350275,-35.596368116305236
994,3890.501393510716,407.34821932915474,21.7,1,27.542,0.1669999999999999,6.5,0.017,0.275,0,26.245,0.0579999999999999,18.6,0.035,0.485,0,54.71359264350322,-35.6008019471705
995,3583.567799581089,544.1053069598433,16.8,1,27.115,0.093,11.7,-0.309,0.079,0,26.749,0.162,6.7,0.047,0.217,0,54.712985907586265,-35.5961611265859
996,3213.0095066337576,72.28393959173549,18.8,1,27.723000000000003,0.114,9.5,-0.1119999999999999,0.173,0,26.115,0.085,12.7,0.0819999999999999,0.263,0,54.72260276419011,-35.59328389367905
997,2922.347260612148,25.39177670833397,28.7,1,27.136,0.045,24.3,-0.173,0.2269999999999999,0,26.33,0.111,9.8,-0.0279999999999999,0.265,0,54.724893982793496,-35.58964385872473
998,3014.152696716184,898.9295628880614,33.9,1,27.542,0.067,16.3,0.059,0.236,0,25.984,0.038,28.6,-0.005,0.2189999999999999,0,54.71021761100496,-35.58711879794617
999,2874.0927692739037,113.29109483971531,36.0,1,27.367,0.055,19.8,-0.108,0.156,0,26.029,0.038,28.2,0.102,0.165,0,54.723719616565646,-35.588630182294644
1000,3625.863621861132,708.47509020116,24.9,1,27.32,0.075,14.4,-0.2769999999999999,0.356,0,26.126,0.06,18.1,0.072,0.422,0,54.71009238612156,-35.59601646363433
1001,2682.8286667150087,553.7880814623173,39.2,1,27.153,0.043,25.2,0.109,0.22,0,26.162,0.039,27.8,0.03,0.2689999999999999,0,54.71756884239224,-35.58421811939432
1002,3174.4173396799206,673.6016028347467,19.6,1,27.751,0.135,8.0,-0.063,0.106,0,26.023000000000003,0.066,16.4,0.049,0.129,0,54.71303519553885,-35.59020078651156
1003,3051.1971308439847,574.4809532518111,21.1,1,27.539,0.104,10.4,0.162,0.225,0,26.119,0.067,16.2,0.027,0.376,0,54.71529419967202,-35.58899687906174
1004,2750.0551584417044,1432.42565416301,53.8,1,27.636,0.045,24.1,-0.066,0.361,0,25.974,0.023,46.5,-0.075,0.349,0,54.70294023057769,-35.5813455856341
1005,3047.197018082521,568.8609402684411,21.0,1,27.746,0.127,8.6,0.096,0.33,0,26.121,0.067,16.2,0.068,0.406,0,54.715406564680215,-35.58896807632782
1006,3115.1347932187045,570.4714773507786,17.9,1,27.586,0.124,8.8,0.0139999999999999,0.1369999999999999,0,26.197,0.083,13.1,0.133,0.179,0,54.71502286736622,-35.589858853302
1007,1946.531721823523,512.3623415317372,60.7,1,27.792,0.045,24.0,0.085,0.312,0,25.944000000000003,0.02,54.6,0.04,0.352,0,54.722115648827184,-35.57466645646923
1008,2441.9860747752373,1217.213920113559,53.4,1,27.859,0.055,19.7,0.155,0.138,0,25.934,0.023,47.9,-0.045,0.143,0,54.708058027580456,-35.57819646202992
1009,1475.3643119929743,663.4880692035333,66.9,1,28.065,0.05,21.6,-0.046,0.258,0,25.914,0.018,61.8,0.0069999999999999,0.168,0,54.722139104472134,-35.56779411144486
1010,2779.3732999454314,279.4297779810104,35.7,1,27.485,0.061,17.9,-0.206,0.3279999999999999,0,26.021,0.038,28.6,-0.05,0.372,0,54.72151851181392,-35.58666777323467
1011,2766.948490558282,160.90007862980767,38.1,1,27.652,0.065,16.7,0.173,0.138,0,25.948,0.033,33.1,-0.055,0.14,0,54.72350975125022,-35.58701074083601
1012,2938.5882290132145,739.7794963717057,30.9,1,27.374,0.064,16.9,-0.036,0.254,0,26.07,0.046,23.8,-0.05,0.351,0,54.71320108931373,-35.586801538979735
1013,2834.88912811547,454.0596321774413,29.2,1,28.21,0.135,8.1,0.145,0.429,0,25.981,0.0409999999999999,26.4,-0.0579999999999999,0.316,0,54.71838905330526,-35.586654089070336
1014,3877.7471187738834,74.01924198486971,20.4,1,27.116,0.114,9.5,-0.037,0.12,0,26.15,0.067,16.2,0.023,0.187,0,54.71907657579816,-35.602059882262495
1015,3646.1420427461744,688.2153204815461,23.4,1,27.234,0.071,15.3,-0.114,0.259,0,26.325,0.073,14.9,-0.067,0.445,0,54.710314848926295,-35.59637111727373
1016,2991.927871305015,772.5298118291279,27.6,1,27.865,0.103,10.5,0.054,0.4039999999999999,0,26.05,0.046,23.6,0.123,0.382,0,54.71238825959216,-35.587366147603475
1017,2878.652750215185,796.3488269183591,30.8,1,28.021,0.103,10.6,0.01,0.298,0,26.019,0.0409999999999999,26.6,-0.091,0.428,0,54.71259741338311,-35.58576749990132
1018,3383.3325763121425,45.66538950201118,17.8,1,27.294,0.081,13.3,0.045,0.162,0,25.852,0.108,10.1,0.129,0.243,0,54.72213910618037,-35.59564833496457
1019,3697.364490078402,102.9277040190602,22.5,1,27.559,0.099,11.0,0.103,0.21,0,26.169,0.065,16.8,-0.078,0.244,0,54.71955608825971,-35.59955273442189
1020,3878.961918315784,183.7388815400395,22.7,1,27.489,0.154,7.1,0.084,0.27,0,26.156,0.052,20.7,0.163,0.3389999999999999,0,54.7172871500051,-35.601606422969
1021,3016.345400946828,55.24242662546983,23.1,1,28.038,0.1159999999999999,9.4,0.179,0.3379999999999999,0,25.956,0.0579999999999999,18.8,-0.074,0.261,0,54.72391440966164,-35.59075819252637
1022,3584.4173783882525,3255.196167721456,72.5,1,28.079,0.049,22.3,0.053,0.098,0,25.916,0.016,68.2,0.033,0.061,0,54.668934276973296,-35.58456118018127
1023,3048.790407783364,873.5799250052031,31.4,1,27.469,0.066,16.4,0.024,0.317,0,26.041,0.043,25.1,0.12,0.3329999999999999,0,54.71044717056139,-35.58768496512428
1024,3793.2931675399527,373.0975586216444,22.0,1,27.631,0.106,10.3,-0.072,0.245,0,26.114,0.062,17.4,-0.016,0.261,0,54.71466088000787,-35.59966411241139
1025,2836.776494757529,169.1506084061255,34.1,1,27.551,0.067,16.1,0.06,0.168,0,26.006,0.038,28.6,0.074,0.206,0,54.723008320401235,-35.58789811050008
1026,2980.657802285275,309.0012855726842,23.3,1,27.843000000000004,0.121,9.0,0.187,0.152,0,26.032,0.055,19.7,0.024,0.163,0,54.719978954599384,-35.589200884370555
1027,3486.582232720885,796.9636794513523,23.9,1,27.461,0.083,13.1,-0.283,0.183,0,26.208,0.064,17.0,0.1989999999999999,0.296,0,54.709387697404765,-35.59379739684097
1028,2811.2682132715126,415.2295745486136,30.4,1,27.876,0.096,11.3,-0.018,0.254,0,26.008000000000003,0.0409999999999999,26.4,-0.115,0.297,0,54.719144243140654,-35.586508137703554
1029,3901.5586588219394,580.497723496777,23.8,1,27.708,0.176,6.2,-0.098,0.192,0,26.183000000000003,0.05,21.6,0.195,0.261,0,54.71072072351445,-35.600206967544615
1030,3084.401308480747,1147.9392838079991,42.1,1,27.452,0.049,21.9,0.1159999999999999,0.268,0,26.03,0.032,34.0,-0.036,0.281,0,54.705802121908704,-35.58698107938588
1031,2469.874915960416,985.644924030749,50.9,1,27.173,0.033,32.8,-0.105,0.306,0,26.167,0.03,36.0,-0.035,0.422,0,54.71167325595583,-35.57955613983124
1032,3468.3198414947483,728.7737636600835,20.5,1,27.959,0.152,7.1,0.04,0.244,0,26.033,0.062,17.6,0.057,0.251,0,54.710591826411445,-35.59384797037684
1033,2979.8945332493304,687.6500020841513,27.3,1,27.4,0.072,15.1,-0.3,0.225,0,26.116,0.053,20.6,0.128,0.482,0,54.71383068370846,-35.58757042530139
1034,3189.78864885858,35.05387975986896,19.8,1,27.372,0.074,14.6,-0.235,0.15,0,25.906,0.096,11.3,0.107,0.187,0,54.723329905055,-35.59313635657375
1035,3350.088674471336,158.42474363334082,14.5,1,27.926,0.1969999999999999,5.5,-0.18,0.15,0,26.351,0.1119999999999999,9.7,0.307,0.152,0,54.72048173764697,-35.59472659982823
1036,3712.9328808695223,78.37791116024923,21.8,1,27.295,0.072,15.0,0.005,0.148,0,26.097,0.078,14.0,0.103,0.265,0,54.71987310442908,-35.59986349240257
1037,3833.608317622497,294.04814723515665,25.2,1,27.396,0.077,14.0,0.002,0.245,0,26.147,0.0579999999999999,18.7,0.119,0.346,0,54.71573326534957,-35.600535099704686
1038,3679.924028578622,79.10764510700042,20.3,1,27.508000000000003,0.093,11.7,-0.113,0.28,0,25.996,0.078,14.0,0.089,0.298,0,54.720034954566806,-35.599424213526696
1039,3189.9090629470616,1177.8600253984418,41.4,1,27.74,0.063,17.3,-0.1889999999999999,0.3,0,25.978,0.03,36.0,-0.053,0.156,0,54.70476058750014,-35.58824703134545
1040,3008.3746602172355,939.0093815360816,34.6,1,27.55,0.064,17.1,-0.104,0.354,0,26.06,0.038,28.4,-0.002,0.357,0,54.70959683166298,-35.58687089984624
1041,2853.042022615248,760.2387442239327,33.1,1,27.666,0.075,14.4,-0.1939999999999999,0.15,0,26.052,0.039,27.5,-0.004,0.156,0,54.713318885026645,-35.58558365214868
1042,3212.899182567486,64.85396377620062,20.0,1,27.347,0.078,13.9,-0.1689999999999999,0.091,0,26.239,0.095,11.4,0.147,0.14,0,54.72272407666534,-35.593314225705846
1043,3750.854715531281,375.6772110277313,18.7,1,27.257,0.088,12.3,-0.015,0.263,0,26.74,0.122,8.9,0.2269999999999999,0.473,0,54.71484232782165,-35.59909232933485
1044,2807.351899301038,495.7792715358893,31.7,1,27.282,0.057,18.9,0.053,0.2269999999999999,0,26.149,0.048,22.8,0.059,0.3229999999999999,0,54.717856105140754,-35.58611170659451
1045,2958.831320027853,145.35166335931757,30.9,1,27.682,0.085,12.7,-0.238,0.355,0,25.929,0.042,25.7,-0.031,0.36,0,54.72275284957496,-35.58961270029018
1046,3706.630235236263,920.245020742962,35.1,1,27.706,0.074,14.7,-0.09,0.4429999999999999,0,25.982,0.036,30.3,-0.026,0.3339999999999999,0,54.70622614246032,-35.59617712906105
1047,3875.4465779882335,59.99927091114064,13.9,1,27.486,0.154,7.1,-0.27,0.349,0,26.142,0.1009999999999999,10.7,-0.002,0.41,0,54.71931652027056,-35.60208947671918
1048,2940.8319481526955,145.80151810812643,33.3,1,27.472,0.07,15.6,-0.006,0.177,0,25.894,0.039,28.1,-0.044,0.191,0,54.72284024109718,-35.589372941923735
1049,2685.6469455755355,290.26899296458964,39.0,1,27.657,0.063,17.2,0.183,0.259,0,25.987,0.032,33.5,0.015,0.308,0,54.72183552178516,-35.585382952173646
1050,2875.701901364261,94.85116989756266,35.8,1,27.243,0.049,22.2,-0.065,0.251,0,26.112,0.0409999999999999,26.5,0.012,0.419,0,54.72401077071359,-35.58873033837346
1051,3816.785872923143,905.7459493017942,37.8,1,27.408,0.053,20.3,-0.191,0.29,0,26.068,0.037,29.7,0.053,0.37,0,54.705881814610805,-35.59769465166051
1052,3536.480010883344,784.8241188624531,24.3,1,27.625,0.095,11.5,0.121,0.258,0,26.063,0.054,20.3,-0.1119999999999999,0.248,0,54.70932229473876,-35.59450865085189
1053,2949.871180207277,588.650096315279,24.3,1,27.799,0.108,10.0,0.129,0.246,0,26.123,0.0559999999999999,19.5,0.064,0.283,0,54.715597206986054,-35.587597409307854
1054,2783.6313703239744,465.61918386294735,30.9,1,27.692,0.078,13.9,-0.002,0.358,0,26.12,0.043,25.2,0.109,0.386,0,54.7184709487809,-35.58592734231204
1055,2924.2868021392355,243.1510575729017,28.4,1,27.103,0.052,20.7,-0.148,0.1669999999999999,0,26.396,0.065,16.7,0.148,0.414,0,54.72134551612973,-35.58873779828134
1056,3106.018509107575,874.3803792985423,29.3,1,27.684,0.084,12.9,-0.037,0.188,0,26.043000000000003,0.045,24.2,-0.104,0.262,0,54.710132955281914,-35.58843768804458
1057,2631.287710093384,265.9586408925216,40.9,1,27.69,0.06,18.0,0.102,0.091,0,25.964,0.031,35.5,0.04,0.078,0,54.722516499883824,-35.58476869661567
1058,2519.1906173201346,925.9855191046472,44.1,1,28.091,0.076,14.3,-0.115,0.322,0,26.012,0.027,40.3,-0.055,0.244,0,54.71238296148726,-35.58046309003958
1059,2724.991009649947,185.8596593766887,35.8,1,27.928,0.081,13.3,-0.102,0.371,0,26.022,0.034,31.8,-0.144,0.41,0,54.72332494873095,-35.58634954781053
1060,1917.143083409198,1200.7097846692957,60.9,1,27.932,0.05,21.9,-0.0,0.176,0,25.973000000000003,0.019,55.9,0.053,0.119,0,54.711088155207825,-35.57133242434332
1061,3159.866643197695,1100.0000481605346,38.9,1,27.775,0.07,15.6,0.042,0.436,0,25.964,0.032,34.3,-0.108,0.361,0,54.70618375393735,-35.588183400490465
1062,3506.813334432064,157.43599849018358,14.8,1,27.487,0.133,8.2,-0.19,0.131,0,26.525,0.129,8.4,0.038,0.252,0,54.7196730861378,-35.596801683951334
1063,3895.251160482911,179.03902747264812,22.3,1,27.314,0.128,8.5,-0.115,0.0819999999999999,0,26.32,0.059,18.3,-0.072,0.176,0,54.717277794756036,-35.60184176808609
1064,3152.0802275914584,41.95355536366064,19.4,1,27.341,0.072,15.0,-0.147,0.187,0,26.188,0.125,8.7,-0.08,0.358,0,54.723416192425994,-35.592608577466756
1065,2070.740382092732,350.47387953734625,60.2,1,27.488000000000003,0.036,30.5,-0.004,0.089,0,26.004,0.021,51.0,-0.088,0.106,0,54.72409226757442,-35.577000326426564
1066,2956.8112725855863,596.0601267370623,25.3,1,27.532,0.084,12.9,0.2,0.221,0,26.094,0.054,20.0,0.043,0.157,0,54.71544028869493,-35.587657398055455
1067,2798.8131091586533,63.33066224010436,34.0,1,27.372,0.049,22.0,0.077,0.268,0,25.957,0.043,25.0,0.043,0.2289999999999999,0,54.72492743986411,-35.58784922285876
1068,3647.944991968408,756.4451047018117,24.5,1,27.749,0.103,10.6,0.081,0.305,0,26.129,0.055,19.8,0.132,0.318,0,54.70919667754654,-35.59610289424776
1069,2922.707193503639,930.8087251058408,36.4,1,27.594,0.063,17.3,-0.026,0.2739999999999999,0,26.053,0.036,29.9,0.026,0.364,0,54.710180960693194,-35.58577408710396
