X,Y,RA,DEC,SNR,stype,inst_vega_mag1,mag1_err,snr_mag1,sharp_mag1,crowd_mag1,flag_mag1,inst_vega_mag2,mag2_err,snr_mag2,sharp_mag2,crowd_mag2,flag_mag2
2323.0195506009595,2202.5945293488594,186.79916625839687,9.461749846397295,89.6,1,27.619,0.141,7.7,-1.294,0.0579999999999999,0,26.878,0.075,14.4,1.247,0.0289999999999999,0
2580.3859372611873,942.8415202887475,186.78267591460607,9.469120739554402,230.4,1,24.081,0.009,122.7,-0.078,0.327,0,23.344,0.006,194.2,-0.119,0.354,0
4070.900512520687,4255.355488534249,186.8328159629593,9.479085772894972,86.8,1,26.474,0.044,24.7,0.7070000000000001,0.013,0,27.423,0.15,7.3,-0.969,0.2319999999999999,0
2220.2815554548424,3269.555931942757,186.81349283197045,9.457066968417784,84.8,1,29.434,0.428,2.5,-0.105,0.026,0,27.296,0.091,12.0,0.209,0.003,0
3917.357405281457,1826.5872165203248,186.7989900981751,9.48450024399526,87.8,1,29.207,0.361,3.0,-0.392,0.0139999999999999,0,27.344,0.086,12.6,0.183,0.009,0
2285.5113438756034,4175.694225213074,186.826136659538,9.45515436010224,40.2,1,29.236,0.4589999999999999,2.4,-0.321,0.0279999999999999,0,26.996,0.102,10.6,0.585,0.016,0
3310.6572267744177,2219.4009455340183,186.80248575407322,9.475072568107832,82.1,1,27.826,0.166,6.5,-0.466,0.013,0,26.932,0.078,13.9,0.7390000000000001,0.02,0
1844.706607738367,2583.3384456564363,186.80289749234933,9.454098016452306,82.7,1,29.207,0.372,2.9,-0.642,0.055,0,27.228,0.086,12.6,0.512,0.015,0
258.9967069902775,2115.3944052808374,186.79151491316145,9.434067775426287,68.3,1,28.641,0.3879999999999999,2.8,-0.312,0.22,0,26.758000000000003,0.076,14.3,0.266,0.016,0
765.8271133853772,4002.776478096725,186.8190091909004,9.43510869136358,73.3,1,28.94,0.283,3.8,-0.472,0.036,0,27.651,0.118,9.2,0.395,0.008,0
1069.2425689845109,2732.433823082575,186.80251918322645,9.443136770799873,74.9,1,29.225,0.37,2.9,-0.094,0.089,0,27.459,0.1,10.8,0.067,0.089,0
1894.963562977286,1746.0766673256178,186.79156027157472,9.457361277944601,187.9,1,25.292,0.018,60.4,-0.106,0.246,0,23.417,0.006,177.5,-0.132,0.366,0
1719.7690420735382,549.901977329458,186.77459051010706,9.458677924074646,216.8,1,25.084,0.0139999999999999,75.3,-0.037,0.026,0,23.437,0.005,203.0,-0.003,0.037,0
256.8835305531476,1413.4965735283786,186.78187278409956,9.436203999135095,70.6,1,29.241,0.379,2.9,-0.537,0.02,0,27.49,0.104,10.4,0.341,0.1119999999999999,0
3379.4558467517945,130.7664545386118,186.77402489755335,9.482446275142246,73.1,1,28.956,0.467,2.3,0.278,0.054,0,27.122,0.086,12.6,-0.518,0.0069999999999999,0
1380.2115210802062,2118.191082865101,186.79505921260534,9.449242687614243,70.3,1,29.384,0.5429999999999999,2.0,-0.3989999999999999,0.021,0,26.472,0.068,16.0,0.324,0.045,0
894.1272630696568,581.5528792267978,186.77244390724073,9.44739930007961,70.8,1,29.421,0.41,2.6,-0.51,0.122,0,27.598000000000003,0.1009999999999999,10.7,0.34,0.085,0
1535.976815214097,2243.5948928708453,186.79726788631513,9.450965239104718,81.0,1,26.923,0.053,20.7,0.218,0.057,0,28.249,0.1969999999999999,5.5,-0.335,0.071,0
1820.6717820123272,4174.90558564716,186.8246717031395,9.448862048755975,68.2,1,28.375,0.203,5.3,-1.325,0.144,0,26.551,0.068,15.9,1.203,0.02,0
2794.8291687321307,2181.354158466618,186.80035016510806,9.46820460760537,63.1,1,29.029,0.38,2.9,-0.905,0.0069999999999999,0,26.744,0.081,13.4,0.953,0.002,0
2905.6777471421565,4142.633973280468,186.82762290181546,9.46365451355136,66.5,1,29.599,0.489,2.2,-0.129,0.0289999999999999,0,27.749,0.129,8.4,0.21,0.055,0
1573.6573228470832,2103.4312080749346,186.79546149678836,9.451907864015082,67.1,1,29.215,0.452,2.4,-0.39,0.3279999999999999,0,26.179,0.054,20.0,0.246,0.051,0
1848.4533531363195,2911.7533864160528,186.80741781697444,9.453135599867672,69.6,1,29.466,0.445,2.4,-0.292,0.267,0,27.692,0.12,9.0,0.096,0.003,0
1920.3903548726012,2019.2840760291135,186.79539054527504,9.456862892103311,75.5,1,28.944000000000003,0.293,3.7,-0.243,0.04,0,27.439,0.095,11.4,0.107,0.027,0
3727.9381418606395,118.8860061191998,186.7749513218442,9.48720213128654,76.2,1,26.012,0.043,25.1,-0.435,0.012,0,27.116,0.087,12.5,0.223,0.198,0
3124.644468112491,3973.341106763868,186.82598375715574,9.467142113290263,193.4,1,24.887,0.013,83.5,-0.043,0.022,0,23.66,0.006,174.3,-0.015,0.016,0
282.9764920148518,2081.9258705527664,186.79113044439774,9.43449574299009,63.5,1,26.023000000000003,0.038,28.5,0.7390000000000001,0.019,0,27.648000000000003,0.1969999999999999,5.5,-0.4679999999999999,0.085,0
1656.0077759608598,2900.9244308831,186.8066672771405,9.450562924844702,187.7,1,24.563,0.011,101.3,-0.072,0.034,0,23.826,0.0069999999999999,157.5,-0.02,0.0279999999999999,0
2004.102441539908,572.7301212555782,186.7757928392863,9.462458026798792,64.4,1,29.566,0.48,2.3,-0.499,0.047,0,27.206,0.091,12.0,0.718,0.044,0
2619.007081658462,2806.206027530146,186.80837879627518,9.463895995617396,65.0,1,29.445,0.439,2.5,-0.356,0.063,0,27.561,0.105,10.4,0.621,0.023,0
2974.1319805701305,3545.0111624162,186.81963247824888,9.466425591043976,78.3,1,27.102,0.063,17.2,0.053,0.016,0,27.77,0.128,8.5,0.079,0.059,0
3058.8331200370053,2194.2728143806435,186.8013531822017,9.471739891198848,72.0,1,26.687,0.051,21.3,0.139,0.211,0,26.842,0.087,12.4,-0.093,0.008,0
3204.079478579415,2233.870586141896,186.80235108514702,9.473584659217991,62.0,1,28.694000000000003,0.363,3.0,-0.315,0.119,0,27.252,0.103,10.5,0.392,0.027,0
1017.9120876506788,1865.763681711997,186.7904609504467,9.445115024321657,67.0,1,29.369,0.518,2.1,-0.0289999999999999,0.17,0,27.213,0.089,12.3,0.09,0.011,0
2998.7952491434576,4184.951768916978,186.82849517987324,9.464784898625755,169.7,1,24.455,0.013,83.7,-0.127,0.077,0,24.051,0.008,137.1,-0.13,0.0969999999999999,0
1501.9011756430357,2906.9645931514688,186.8062682335903,9.448457390432745,76.4,1,27.041,0.059,18.4,0.036,0.001,0,28.34,0.218,5.0,-0.285,0.015,0
2673.0476096472394,1590.0715990497722,186.7918515761978,9.468379328630053,64.2,1,29.068,0.319,3.4,-0.425,0.4379999999999999,0,28.069000000000003,0.157,6.9,0.304,0.013,0
2578.4440351330118,3216.0573629626424,186.81387865226523,9.462082215549458,64.5,1,29.401,0.418,2.6,-0.283,0.038,0,27.54,0.102,10.7,0.239,0.151,0
1116.2667491093728,1154.3060017828282,186.78100137184052,9.448641252942195,53.5,1,29.668000000000003,0.507,2.1,-0.14,0.05,0,27.999,0.155,7.0,0.242,0.0069999999999999,0
3910.509897204173,3656.05340658107,186.82408623613776,9.478763187308456,57.5,1,29.537,0.472,2.3,-0.931,0.031,0,27.773000000000003,0.127,8.5,1.119,0.0069999999999999,0
366.53966171909565,1559.3695769606431,186.78421814798776,9.437239086194895,71.9,1,28.655,0.226,4.8,-0.145,0.018,0,27.095,0.072,15.2,0.118,0.018,0
234.28387764675483,2465.908414500644,186.79624938378134,9.43265193687412,68.7,1,28.354,0.1889999999999999,5.7,-0.636,0.019,0,26.795,0.064,16.9,0.433,0.0289999999999999,0
1988.4377525505552,2130.678777860005,186.79713263304637,9.457440778770236,53.0,1,29.197,0.4579999999999999,2.4,-0.601,0.286,0,26.849,0.091,11.9,0.469,0.083,0
1141.5419593240467,2627.5384236031787,186.8013052744862,9.444439434091855,71.2,1,26.846,0.052,20.8,0.777,0.001,0,27.93,0.152,7.1,-0.534,0.037,0
1650.681098799389,1533.2771141303508,186.78787498723804,9.454709542043496,59.8,1,29.442,0.541,2.0,-0.537,0.342,0,27.618,0.122,8.9,0.698,0.009,0
41.32891189321159,321.25723600977034,186.7662047084146,9.436653135390156,74.8,1,26.674,0.046,23.7,0.205,0.198,0,27.961,0.155,7.0,-0.183,0.122,0
1518.6342841885692,3581.9136180957416,186.81558632953005,9.446601630623793,65.0,1,28.997,0.29,3.7,-0.665,0.065,0,27.739,0.131,8.3,0.482,0.005,0
1412.6917667877403,2017.2456158347725,186.79377496641015,9.44999390923441,63.7,1,28.941,0.287,3.8,-0.315,0.023,0,27.397,0.09,12.0,0.1969999999999999,0.02,0
2410.5334968676007,554.5797950411102,186.77681432871515,9.468017967766276,69.2,1,26.986,0.054,20.1,0.439,0.011,0,28.295,0.184,5.9,-0.324,0.103,0
950.7608946328451,2145.4210586148542,186.79409014943775,9.443343060745208,54.4,1,28.965,0.462,2.4,-0.261,0.121,0,27.406,0.123,8.8,0.379,0.138,0
3314.0671195615932,2222.580790113234,186.80254007561513,9.475108935299941,50.6,1,29.093000000000004,0.517,2.1,-0.713,0.05,0,27.231,0.1009999999999999,10.7,0.575,0.065,0
2490.673886974254,327.89995360646355,186.77395273488088,9.469802286301,56.4,1,29.45,0.424,2.6,-0.091,0.091,0,27.698,0.119,9.1,0.11,0.144,0
3848.4055407374976,108.31614724557818,186.77518284906523,9.488866120489503,57.5,1,27.038,0.095,11.5,0.084,0.01,0,27.368,0.109,9.9,-0.004,0.461,0
3013.551226715641,2495.6391342363086,186.80534904765844,9.470196996699162,162.0,1,25.215,0.016,68.6,-0.011,0.054,0,23.976,0.0069999999999999,146.4,-0.006,0.035,0
1216.5053180787565,3141.2246720052,186.80859160186353,9.443869874019853,53.5,1,29.233,0.4629999999999999,2.3,-0.012,0.096,0,27.374,0.106,10.2,0.1939999999999999,0.114,0
3166.500545892025,138.98668456839482,186.77347196098293,9.479537039644638,72.4,1,25.334,0.0289999999999999,37.4,0.111,0.004,0,27.407,0.111,9.8,-0.162,0.021,0
3803.405951840627,2241.9985062643873,186.80433713296392,9.48167563639433,52.9,1,28.692,0.366,3.0,-0.0139999999999999,0.096,0,27.437,0.121,8.9,0.241,0.115,0
125.66981454847445,2103.3953349394337,186.7909333172065,9.432299265210577,54.5,1,28.567,0.402,2.7,-0.158,0.149,0,26.275,0.055,19.8,-0.012,0.242,0
2003.9942806969589,1418.3113755023724,186.78740139869612,9.459848731467122,55.1,1,28.56,0.278,3.9,0.009,0.054,0,27.518,0.109,9.9,0.068,0.23,0
1849.823365835838,2907.253588701841,186.80736032696421,9.453168034661253,58.8,1,26.969,0.057,19.2,0.147,0.002,0,28.351,0.216,5.0,0.034,0.104,0
2816.3506974647958,3008.8161813477855,186.81177763136608,9.465943314245916,60.3,1,28.139,0.14,7.7,0.021,0.249,0,27.709,0.123,8.8,0.0279999999999999,0.017,0
505.0690266714453,267.328385962206,186.7669139282257,9.443099521024484,65.0,1,26.895,0.051,21.1,-0.105,0.0819999999999999,0,28.051,0.155,7.0,-0.047,0.063,0
892.9565619408453,656.8994300469103,186.77347463646518,9.447151097454316,54.1,1,29.507,0.435,2.5,0.0579999999999999,0.057,0,27.895,0.133,8.2,0.195,0.012,0
369.144393152914,27.37976808185248,186.7631949716822,9.441998654468996,51.7,1,28.777,0.4039999999999999,2.7,-0.674,0.371,0,27.07,0.085,12.8,0.622,0.025,0
3150.780553495145,2246.410163400918,186.8023565496387,9.472824204129786,65.4,1,29.08,0.524,2.1,-0.452,0.161,0,26.332,0.048,22.4,0.221,0.081,0
1642.0178189044568,2928.993184578538,186.80700885827568,9.45028688043774,46.9,1,29.575,0.484,2.2,-0.354,0.172,0,28.037,0.165,6.6,0.208,0.192,0
309.4571767994223,4021.1169378715026,186.81783353136004,9.428872023272833,49.1,1,29.473000000000003,0.519,2.1,-0.2789999999999999,0.258,0,27.339,0.099,11.0,0.289,0.061,0
2015.8170040251232,72.90299086405143,186.7689673034769,9.464157990043613,70.7,1,26.296,0.054,20.0,-0.262,0.02,0,26.514,0.053,20.6,0.301,0.08,0
1105.3925675221149,1612.7250271743762,186.7872607067321,9.447080152265574,52.6,1,29.555,0.482,2.3,0.244,0.034,0,27.846,0.132,8.2,0.01,0.009,0
3606.194020275342,2900.458896262996,186.81276054193071,9.476973584001898,56.9,1,28.9,0.272,4.0,0.088,0.0289999999999999,0,27.285,0.089,12.2,0.13,0.026,0
809.9143813339756,1075.7904722839485,186.77896570326587,9.444734722556648,54.3,1,29.3,0.365,3.0,0.0139999999999999,0.016,0,27.624,0.107,10.1,0.173,0.118,0
3482.045266042981,4095.814476601451,186.82878329081893,9.471604007636795,50.1,1,29.081,0.311,3.5,-0.4429999999999999,0.123,0,28.079,0.166,6.5,0.414,0.109,0
1436.5531532003276,1818.174669645809,186.79111665897483,9.450931073763975,51.5,1,29.547,0.485,2.2,-0.401,0.045,0,27.44,0.121,9.0,0.379,0.013,0
4015.937760383902,524.8365842381249,186.7814255234911,9.489850347681964,59.1,1,29.109,0.327,3.3,-0.133,0.0409999999999999,0,27.437,0.09,12.1,-0.114,0.048,0
1429.053221576226,1828.5242167776635,186.79123529029965,9.450797586655273,136.9,1,25.642,0.021,50.6,-0.154,0.006,0,24.207,0.009,124.3,-0.064,0.008,0
4120.392145338157,3971.188368586889,186.82906942153505,9.480632910214036,49.9,1,28.989,0.297,3.7,-0.159,0.04,0,28.101,0.173,6.3,0.266,0.092,0
2506.625598571565,113.52973099213807,186.77105944354133,9.470679364486616,55.6,1,24.641,0.02,55.2,0.708,0.002,0,27.939,0.172,6.3,-0.523,0.135,0
1531.9095054955924,4046.05231260166,186.82199952916173,9.44534929564048,52.3,1,29.651,0.524,2.1,-0.208,0.059,0,27.957,0.149,7.3,0.074,0.026,0
3984.860497121625,2385.261424746524,186.8068716098597,9.483690915229124,55.6,1,28.747,0.2339999999999999,4.6,-0.557,0.005,0,27.73,0.125,8.7,0.5820000000000001,0.009,0
2053.5285428131215,1897.5292757522188,186.79413535091467,9.459041416003057,51.5,1,27.033,0.12,9.0,0.242,0.314,0,26.367,0.086,12.7,-0.417,0.364,0
1041.000267382221,4072.3225074218335,186.8208246002073,9.438620444670828,50.4,1,29.37,0.444,2.4,-0.098,0.068,0,27.648000000000003,0.115,9.4,0.032,0.147,0
1080.321232855084,3880.9211657544097,186.81832009603443,9.439743498480794,49.8,1,29.147,0.356,3.0,0.171,0.139,0,27.688,0.123,8.8,0.086,0.258,0
1791.5708249057236,2270.0129541770852,186.79842984819598,9.4543450022451,54.1,1,26.905,0.055,19.6,0.348,0.01,0,28.261,0.212,5.1,-0.15,0.021,0
1932.052910074046,3799.172485099442,186.81986201554727,9.451529728023965,56.0,1,26.86,0.053,20.4,0.162,0.021,0,28.264,0.195,5.6,-0.1989999999999999,0.0409999999999999,0
1279.6733173476289,2165.809187344189,186.79539854173962,9.447734313895749,50.0,1,28.561,0.3279999999999999,3.3,-0.29,0.093,0,26.847,0.075,14.6,0.038,0.145,0
3099.254837345049,1922.4351553146919,186.7977474873902,9.473125837210901,50.2,1,29.265,0.373,2.9,-0.104,0.04,0,27.883000000000003,0.133,8.2,-0.027,0.005,0
314.3723197624258,2441.129321756779,186.796159655207,9.43381293025884,50.0,1,29.35,0.4579999999999999,2.4,0.087,0.142,0,27.451,0.111,9.8,0.08,0.063,0
422.32901715106294,3568.137372649469,186.81196833572923,9.43179812154463,46.6,1,29.415,0.486,2.2,-0.351,0.085,0,27.147,0.095,11.5,0.19,0.0579999999999999,0
3794.066586029915,1162.1780121982977,186.78948237450123,9.484880044952513,50.7,1,29.331,0.3939999999999999,2.8,-0.127,0.035,0,27.91,0.14,7.7,0.287,0.011,0
2034.386495539629,82.41250221779976,186.76915591150677,9.464380139513814,51.3,1,29.157,0.545,2.0,-0.1169999999999999,0.087,0,27.204,0.091,11.9,0.1639999999999999,0.027,0
735.5554171533989,3213.0027531982764,186.80807280586757,9.437135451085291,61.7,1,27.05,0.062,17.4,0.288,0.113,0,27.634,0.121,9.0,-0.29,0.099,0
1851.9602281206983,2191.4663812775993,186.79754037054502,9.455405088718875,46.3,1,28.562,0.336,3.2,-0.294,0.045,0,27.028,0.087,12.5,0.452,0.021,0
198.50402061063633,462.5903120912844,186.76863624162772,9.438345839518096,58.7,1,27.093000000000004,0.062,17.5,0.4479999999999999,0.004,0,28.028,0.155,7.0,-0.181,0.043,0
485.8874826527158,3579.3566774867754,186.8123211299299,9.432624207881352,53.8,1,29.158,0.416,2.6,-0.217,0.211,0,26.896,0.073,14.9,0.185,0.123,0
3024.053975377333,114.83819691661081,186.77269506215774,9.477682464362825,47.1,1,29.144,0.5379999999999999,2.0,-0.499,0.14,0,27.113000000000003,0.085,12.8,0.282,0.046,0
391.8648782072126,1995.999497638657,186.79029132938868,9.436235349780373,42.7,1,29.563,0.539,2.0,-0.055,0.098,0,27.572,0.12,9.1,-0.1119999999999999,0.045,0
1577.3686254389427,1959.8777753794188,186.79350233989982,9.452400923125198,62.8,1,26.903,0.054,20.1,0.249,0.0139999999999999,0,27.617,0.107,10.1,-0.381,0.024,0
904.5054597475996,744.2253957112864,186.77470958625992,9.44703820117059,47.6,1,29.596,0.486,2.2,0.148,0.094,0,27.799,0.122,8.9,-0.151,0.052,0
440.04583307853915,749.2664879341144,186.77332682445055,9.440732844880616,53.1,1,29.292,0.367,3.0,0.096,0.0279999999999999,0,27.386,0.088,12.4,0.154,0.02,0
2309.7384598112612,1310.6154392798542,186.78687886238853,9.464321313965296,64.1,1,26.911,0.051,21.1,0.2019999999999999,0.004,0,27.625,0.1159999999999999,9.3,-0.102,0.016,0
3050.2574474266116,2801.7950010475565,186.80966707278836,9.469749555303746,58.2,1,26.912,0.052,20.7,0.192,0.024,0,28.057,0.16,6.8,-0.293,0.031,0
37.54481544777036,754.3774004416679,186.772138753425,9.435266326035887,38.2,1,28.937,0.492,2.2,-0.1889999999999999,0.033,0,26.065,0.067,16.3,0.107,0.106,0
2888.4256249658665,3366.719576230662,186.81691665787247,9.465815088466766,132.6,1,25.65,0.021,52.4,-0.047,0.031,0,24.281,0.009,121.5,-0.005,0.025,0
3695.974979280904,2592.4427543392994,186.80881251888985,9.47913968001009,48.2,1,28.949,0.285,3.8,-0.2,0.045,0,28.087,0.168,6.4,0.309,0.009,0
839.5056420114926,1912.2620593404686,186.7905414461521,9.442555611923506,56.3,1,27.147,0.065,16.8,0.499,0.011,0,28.19,0.184,5.9,-0.662,0.013,0
2578.0764118152742,899.0535333131372,186.78206751894217,9.469224510087097,58.1,1,27.111,0.059,18.4,0.157,0.002,0,28.377,0.204,5.3,-0.358,0.025,0
288.49746288507777,3004.363587060527,186.80381059736027,9.43172507836112,46.2,1,28.803,0.303,3.6,-0.455,0.094,0,27.485,0.122,8.9,0.263,0.171,0
4027.829390361353,2400.0306255795113,186.80720878324354,9.48422723267794,45.8,1,29.617,0.535,2.0,-0.244,0.031,0,27.629,0.121,8.9,0.243,0.012,0
1537.36787439441,58.9749921400803,186.76728042241874,9.457721652875165,47.1,1,28.5,0.314,3.5,0.059,0.021,0,27.197,0.092,11.8,0.089,0.043,0
1629.5961037441639,2099.6912200820534,186.79558507697962,9.452676924726267,59.8,1,25.167,0.019,55.8,0.251,0.001,0,27.655,0.18,6.0,-0.257,0.039,0
2093.545390280921,2131.068460559325,186.79746667443285,9.458862945235436,85.0,1,26.686,0.073,14.8,0.308,0.213,0,24.53,0.02,54.4,-0.514,0.365,0
1112.883220150363,491.8763651454856,186.77189664037277,9.45063827905321,59.4,1,27.012,0.066,16.5,0.222,0.107,0,27.6,0.113,9.6,-0.13,0.005,0
2563.834176803875,2199.5039848982356,186.79987693451784,9.465020488931403,44.3,1,28.671,0.351,3.1,-0.345,0.07,0,27.098000000000003,0.091,11.9,0.251,0.05,0
250.49529448456315,2281.4668197626143,186.79376812415248,9.433440398903333,55.4,1,27.03,0.065,16.8,0.305,0.179,0,27.328000000000003,0.108,10.1,-0.2789999999999999,0.144,0
2592.1336776399676,113.7594768579004,186.7713299200708,9.471836626750124,48.1,1,29.047,0.494,2.2,-0.298,0.001,0,27.041,0.08,13.6,0.237,0.023,0
1355.2329993388719,2023.1255101036218,186.79367601558792,9.449197663562321,57.6,1,26.836,0.051,21.2,0.074,0.074,0,27.873,0.135,8.0,-0.265,0.031,0
3889.9312218059836,3566.6775605711555,186.8227947967901,9.478760302197612,112.7,1,25.791,0.025,43.6,-0.07,0.363,0,24.357,0.01,103.5,-0.07,0.392,0
243.3321079326439,2628.1909526436316,186.79850542876903,9.432273878154362,53.0,1,26.698,0.051,21.4,0.335,0.053,0,27.905,0.176,6.2,-0.518,0.589,0
540.528517629596,3345.147253717178,186.80927690373434,9.4340867337322,44.6,1,27.056,0.062,17.4,0.314,0.144,0,27.248,0.087,12.5,-0.14,0.221,0
744.315641790441,1097.6996552520611,186.77906139370407,9.44377880613807,67.2,1,28.448,0.185,5.9,-0.186,0.045,0,26.585,0.046,23.4,-0.068,0.023,0
3357.936316884648,132.08645536150695,186.7739757402791,9.48215078253424,40.3,1,28.852,0.413,2.6,-0.482,0.092,0,27.545,0.129,8.4,0.362,0.013,0
1920.173367103842,3779.4434229647595,186.81955401232742,9.451429732494995,60.4,1,27.028,0.0579999999999999,18.8,0.239,0.002,0,27.627,0.109,10.0,-0.245,0.023,0
3199.5040021104746,1775.9415823117292,186.79604974800614,9.474935295805226,49.8,1,29.552,0.477,2.3,-0.273,0.022,0,27.631,0.107,10.2,0.358,0.013,0
975.0029728123648,2909.6459713840345,186.80465722697448,9.441313897023106,53.5,1,28.792,0.251,4.3,-0.118,0.051,0,27.178,0.078,13.9,0.389,0.052,0
405.41052828159013,3450.9327913748716,186.81030650169117,9.431930614572067,53.2,1,26.776,0.053,20.6,0.302,0.048,0,27.865,0.159,6.8,-0.3989999999999999,0.4639999999999999,0
3496.1359715019635,3989.989285559481,186.8273745100162,9.472121383559609,125.6,1,25.247,0.016,66.5,-0.066,0.124,0,24.474,0.01,106.1,-0.091,0.125,0
217.50424763727895,3502.4209674261633,186.81042563321753,9.429227157994081,41.9,1,26.954,0.064,17.0,0.095,0.006,0,27.452,0.118,9.2,-0.22,0.111,0
1532.5285542033312,3107.3153254634285,186.8091144664063,9.448254045403173,53.9,1,29.437,0.44,2.5,-0.425,0.085,0,27.573,0.118,9.2,0.588,0.016,0
